Rank,RollNo,Course
2757,4012135,G4109
2758,6042163,A4110
2759,2037134,H4125
2760,6018155,V4125
2761,4019308,G4109
2762,4006094,G5210
2763,6012075,A4110
2765,2014019,G4109
2766,1012208,R4107
2767,1023180,B5245
2768,4029093,V4125
2769,6035093,M4110
2770,1077107,J4110
2771,4002025,D4124
2773,1024254,B4128
2774,7016228,B4128
2775,1029375,R4107
2776,1030095,B4128
2777,6040232,M4109
2778,6077110,M4125
2779,1024122,B5244
2780,6012286,H4125
2782,2034036,B5245
2783,5016158,B5245
2784,2016358,G4111
2786,2002344,J4110
2787,6001035,B5245
2789,1027216,M4109
2790,4012270,R4109
2791,2025070,D4105
2792,6057320,M5201
2793,1064368,W4110
2794,1063109,V4125
2795,6026252,H4125
2796,6022189,M5210
2799,6025132,M4109
2800,4028332,V4125
2801,3014011,K4204
2802,1044111,W4401
2803,6075063,H4125
2804,2034224,V4125
2805,1043366,J4110
2806,1056244,B5245
2807,1012298,M4125
2808,7004378,R4109
2809,1029284,N4111
2811,2033138,J4110
2812,6067031,K4125
2813,2020200,M4109
2814,2035188,B5245
2815,6040147,A4110
2816,4022325,G4109
2819,1075347,P4110
2820,1032204,K4125
2821,1024062,B4109
2822,1031044,G4109
2823,4002417,D4139
2824,1062055,R4109
2826,4002450,V4125
2828,1058267,B5244
2829,5015371,V5223
2830,6021071,M5201
2831,4033120,V4125
2831,2017389,D4105
2833,4014063,K4202
2834,1061078,V4125
2835,1047031,V4125
2836,5024187,G4109
2837,1048203,R4109
2838,6036148,G4109
2839,6077194,M5217
2840,6023205,V4125
2841,1008206,G4101
2842,1054294,K4202
2844,7029242,V4125
2845,6043113,S4110
2846,4006384,M4109
2847,2044110,K4125
2848,1045123,G4101
2849,7006152,V4125
2850,1052008,B5245
2851,6035180,M4109
2852,1004264,R4107
2854,7023225,P4110
2855,2041010,R4107
2856,1051284,D4139
2857,1064336,M4109
2858,6034034,M4109
2859,1063254,G4101
2860,5005182,M4125
2861,1005061,G4101
2862,2012142,C4110
2863,6054165,G4101
2864,5039270,G5216
2866,2053128,R4107
2867,7028309,V5223
2868,3021274,G5210
2870,6044257,G4109
2871,2029197,D4139
2872,1030096,G4115
2873,4028389,K4123
2874,2018393,R5502
2875,4003153,V5223
2875,2011236,H4125
2877,4001293,G4109
2878,2015181,C4110
2879,7007123,C4110
2880,5037504,D4110
2881,5018397,D4124
2882,4036242,V5223
2885,1004257,N4111
2886,2002223,A4110
2887,1057264,G4109
2888,6013092,G4101
2889,1036277,G4109
2891,6003236,D4110
2891,4002091,R4107
2893,1042243,G4101
2894,2050039,R4109
2895,1020226,G4122
2896,6009235,H4125
2898,4036018,R4109
2899,5008325,M5210
2900,2030253,G4109
2901,5014442,B5244
2903,6080176,M5227
2904,5002294,G4122
2905,7022115,C4110
2906,7015031,V5233
2907,5010030,G4109
2908,1029287,B5244
2909,4026195,K4125
2910,1046064,N4125
2911,2048225,R4109
2912,1020096,B5244
2913,1057051,V5233
2914,2044033,G4120
2915,6033154,H4125
2916,3004117,K4201
2918,6034169,G4115
2919,1022249,B5244
2920,1023250,N4125
2921,4029182,M5201
2922,6014136,M4125
2923,1056429,V4107
2924,6050225,K4125
2925,1051028,G5210
2925,1058089,G4109
2927,2019137,U4111
2928,1068091,G4109
2929,1027062,B5244
2930,2048039,R4107
2931,5012202,D4112
2932,7023180,J4110
2933,5025457,G4101
2934,6056145,M5201
2935,1023241,B4201
2936,6027203,G4109
2937,1030452,G4109
2938,4035250,G4101
2939,1040261,G4122
2940,2033472,D4112
2941,4001337,H4125
2942,4008371,R4109
2942,1054036,P4110
2944,7008480,R4109
2945,6026066,A4110
2946,3011326,G4115
2948,6025138,W4110
2949,4026025,G4109
2950,6042251,G5225
2951,7022081,N4111
2952,1072253,R4109
2954,1039040,G4101
2955,7021182,C4110
2956,5040004,G4101
2957,1022253,G4120
2958,5033184,R4109
2959,6080091,M5227
2960,1030142,R4107
2962,5015053,D5254
2963,1075014,D4139
2965,3030063,R4109
2966,6032345,G4115
2967,6040032,M4127
2968,5014045,G4115
2969,2023013,W4110
2969,2009323,W4110
2971,1063337,V5233
2972,1062160,H4125
2973,1003020,M5227
2974,2005247,V5233
2976,7004270,R4107
2977,7002070,D4139
2978,7016239,D4105
2979,7019014,V5233
2980,1056403,R4107
2981,6023098,H4125
2982,4033239,G4101
2982,5014343,K4125
2984,2038119,R4109
2985,2023274,V4110
2986,3015109,K4125
2988,5019289,G4122
2989,7008230,J4110
2990,4011075,G4101
2992,4025025,R4107
2993,1023018,B5235
2994,1039008,H4125
2995,1052289,J4110
2996,2019329,V5233
2997,7013069,U4111
2998,1058451,R4109
2999,7016318,R4109
3000,1002208,H4125
3002,7028410,K4123
3003,2012184,C4110
3004,1042378,K4204
3005,1017253,H4125
3007,4012325,R4109
3008,1062077,G4101
3009,1059268,R4109
3010,1023307,C4110
3011,2002150,G4115
3012,2026244,R4109
3013,2049078,N4111
3016,5011035,V5233
3018,6039197,V5233
3019,2010300,J4110
3020,2049055,H4125
3021,6040050,M5227
3022,6003096,G4115
3024,5033291,R4107
3025,2021034,R4107
3026,1012265,K4202
3027,6012084,S4110
3029,7001034,C4110
3030,4001133,N4125
3031,6027038,G4122
3032,6082081,M4125
3032,6086095,M4109
3034,1014169,M4127
3035,1053197,R4107
3036,1021319,M5212
3036,6009210,M5227
3038,2054080,H4125
3039,6033231,M4125
3040,1018173,N4111
3041,2035254,G5210
3042,7008474,D5254
3043,5003120,G4122
3044,1041167,K4204
3045,1020147,N4125
3046,1028113,N4125
3047,2021162,G4122
3049,1049045,V5233
3051,6027338,M5201
3053,6070165,G4133
3054,3014075,W4110
3055,5005207,M5213
3058,2048013,G5210
3059,5009116,D4105
3060,2023390,R4109
3061,7015016,D4139
3062,1031158,B4125
3062,4025392,D4139
3064,2008159,W4107
3065,1063065,R4109
3067,6016247,M4125
3068,1029315,N4111
3069,7024544,R4107
3070,5038225,G5201
3071,6034076,M5213
3072,3029058,K4123
3074,7013170,J4110
3075,1053119,G5201
3075,1041432,G5210
3077,1047154,K4202
3078,1015012,R4136
3080,1055212,R4109
3081,6006204,G5210
3081,2013166,R4109
3084,4027065,P4110
3085,1023267,M4132
3086,4024016,K4202
3087,1023102,D4105
3087,6039332,G4122
3089,4007207,R4127
3090,7026250,R4109
3091,6006250,N4111
3092,2001233,G4120
3092,7006066,J4110
3094,4002078,C4110
3094,1064064,J4110
3096,2002053,C4110
3098,1031353,W4110
3100,1019126,N4111
3102,1044267,R4107
3103,4035327,K4202
3104,1058346,K4202
3105,1047085,G5210
3106,5026369,G5210
3108,4017110,G5215
3109,7008264,R4109
3110,6079123,W4117
3111,6079179,M5227
3113,1028199,B4201
3114,6082082,M4101
3116,1023064,M5212
3117,4024094,R4109
3118,2002243,R4136
3119,2037178,K4202
3120,2049058,R4107
3121,1041013,R4107
3123,4006047,G5215
3124,2041177,G4111
3125,7012219,C4110
3126,2020170,C4110
3127,1062361,G4115
3128,1025075,M4127
3129,2009219,G5201
3130,5010025,G4120
3131,1053102,B4111
3133,1047108,N4111
3134,7008457,R4109
3135,4007229,R4107
3136,6041207,G4111
3138,2054092,R4107
3139,6080150,N4111
3140,2036138,E4111
3141,5005169,W4401
3142,6007260,M5227
3143,5018379,G4120
3144,6032287,R4109
3145,2034156,C4110
3146,1050252,R4109
3147,7018233,R4109
3148,5029190,G4120
3149,2013201,G5201
3150,6042246,M5213
3151,2022405,B4201
3153,2037265,R4107
3154,5014248,S4125
3155,6010088,M5602
3156,7007046,C4110
3157,6001075,H4117
3159,6032161,M4110
3159,1062249,M5213
3161,1030332,H4109
3162,4025319,N4111
3164,1054064,R4109
3164,4022367,K4123
3166,1028212,R4109
3167,1025175,B4201
3168,5005099,W4110
3169,1011071,H4117
3170,1054092,U4111
3171,1055409,R4109
3171,1029449,W4107
3173,2017079,R4109
3174,6078074,R4109
3174,1026002,G4120
3176,2032030,N4111
3177,1057360,R4109
3178,7007212,R5502
3180,6004205,M4132
3181,6002254,G4125
3182,6081014,M4127
3185,5016223,R4109
3186,4003274,R4109
3187,6016159,H4110
3188,6066159,M4125
3189,1057098,D5254
3189,1025112,M4127
3191,2023249,B4110
3193,2025227,P4110
3194,4003388,N4111
3195,1061358,R4109
3196,6054029,M5202
3197,1012309,R4109
3198,1054176,R4107
3199,4022271,U4111
3200,5014469,G4127
3201,2023011,D4105
3203,1046134,M5602
3204,1060188,B5235
3205,1028237,M5202
3207,1020005,B4201
3208,6058112,G4111
3209,5007273,M4125
3211,1060350,G4120
3212,6039164,G5215
3213,1016055,M5227
3214,4030125,R4109
3215,4034100,N4111
3216,6073184,M4125
3217,7021060,K4125
3218,2018088,D4105
3219,1028362,M4127
3220,2009090,K4123
3221,2038107,G4125
3222,1075271,R4109
3223,4029027,R4107
3224,1043380,N4125
3225,2026010,D4105
3226,7022031,R4109
3227,1054131,K4125
3228,2036024,A4110
3229,7012222,R5502
3230,6084052,M5202
3232,4029124,K4125
3233,6002074,D4110
3234,4020080,R4109
3235,4033030,R4107
3236,4008385,G4120
3237,2006253,R4107
3238,2037101,M5227
3239,1057384,K4125
3240,4007252,G4120
3241,3018193,G5231
3242,6024114,H4117
3243,2026011,R4109
3244,6041189,G5215
3246,4001100,W4110
3247,6034188,R4109
3250,6042332,K4125
3251,6027361,N4125
3254,1062139,R4109
3255,6043034,P4110
3256,1075435,R4107
3258,6039169,H4118
3259,6024188,A4110
3261,1064072,G5201
3261,5033131,R4107
3263,1076351,W4110
3265,1003008,G5215
3266,6032335,M4109
3268,1068097,R4136
3269,1078250,J4110
3270,6027022,M5227
3271,1002101,N4125
3272,6010236,G5201
3273,5004087,R4107
3274,1019092,C4125
3275,6035168,M5215
3276,2030090,G5231
3277,5005344,G4120
3278,5038338,G5201
3282,1036038,K4110
3282,6035308,M4125
3284,4006230,R4109
3286,6045112,G5201
3288,5008046,M4127
3289,2045001,G4115
3293,1054324,R4109
3294,1041406,N4125
3294,5014100,R4107
3296,2005026,W4109
3296,7017158,M5217
3298,2021268,M5227
3299,4001394,R4107
3300,6045183,H4110
3302,2053048,R4107
3303,7026037,R4107
3304,6024100,G5201
3305,1023115,N4125
3306,7031344,G4115
3307,3027224,G5504
3308,1063027,S4125
3309,1013220,N4125
3311,1060137,R4107
3312,1061252,M5215
3314,7024196,R4107
3314,6021145,A4110
3316,6074242,R4107
3317,7016202,K4123
3319,2049018,R4107
3320,4002323,M5213
3321,1057141,R5502
3322,2025011,D4105
3323,6022059,G4111
3324,1021284,G5215
3324,7008104,R4136
3326,6013055,N4125
3327,1063132,R4107
3328,6065195,U4111
3330,7008473,D4112
3331,4036091,K4125
3332,1061095,B4201
3333,1029459,M5213
3336,7028035,V4109
3337,6015212,A4110
3338,1048150,R4104
3339,6080181,M5227
3340,4007084,G5215
3341,4008034,M5215
3342,7016328,C4111
3343,4028276,K4123
3344,3013009,G5215
3345,7024141,K4125
3346,1056069,G4111
3347,1011184,N4125
3348,5040289,G4120
3349,2054053,G5215
3350,6073210,M4132
3351,6068237,M5217
3352,2054001,P4110
3353,1037153,G4111
3354,2030107,D4105
3355,5015062,G4130
3356,1062045,D4112
3357,2040275,A4110
3359,1075407,G5504
3360,4023052,V4107
3361,6014010,A4110
3362,4031387,A4110
3363,4012207,R4107
3364,2001249,W4107
3366,2049193,S4110
3367,1055351,J4111
3368,2021012,P4110
3369,6027236,M5227
3370,1054376,V4109
3371,2001110,K4123
3372,1041492,B5235
3373,7024517,D4139
3374,5017287,K4125
3375,6034281,H4109
3376,6047223,D5254
3378,6004067,G5215
3380,5005188,G4111
3381,7029374,D4112
3382,4014061,R4107
3384,6023268,M4127
3386,2037020,E4111
3387,5026238,A4110
3388,6081196,M4127
3389,4006119,R4107
3390,1036056,K4125
3391,6032225,M5212
3392,6027164,B4201
3393,2031046,R4107
3394,2053078,K4125
3396,6023164,M5602
3397,2019279,G5215
3398,2009098,G5504
3399,6007262,A4111
3400,7006360,U4125
3401,1021173,M5212
3404,4019172,V4109
3406,5024293,V4109
3407,1012238,V4109
3409,5008168,P4110
3410,2014154,R4107
3411,5019034,G4127
3412,6010004,R4107
3413,2002063,W4109
3414,5037112,M5602
3415,1059082,M5215
3416,4036121,D4112
3418,7001407,R4107
3418,5024264,R4107
3420,3011311,R4107
3421,7006136,D4139
3422,6081077,B4111
3423,6064223,M5215
3424,1063297,R4107
3425,2003183,K4123
3427,2001200,R5502
3428,1075154,R4111
3429,6057004,M5217
3429,7033249,G4111
3431,5009229,B5235
3432,7018006,K4123
3433,7001332,W4107
3435,1045054,P4110
3437,6032092,G5253
3438,6010145,M4127
3440,1075128,V4109
3441,2020389,M5227
3441,7002322,U4111
3445,5028378,U4111
3447,6082253,M4125
3448,5014106,W4107
3449,6072063,M5217
3450,1028354,G5231
3451,6032325,M5602
3452,4009300,K4110
3454,2026184,V4110
3455,1022235,B4201
3456,2053034,W4401
3457,5022069,G5504
3458,2049094,E4125
3459,5022269,S4110
3461,5004114,W4107
3462,1029201,B4201
3463,4024184,V4107
3463,6074015,M4127
3465,4024155,D4139
3466,5014477,W4107
3467,1018125,N4107
3468,3025166,K4125
3470,1052423,W4107
3471,4002415,W4107
3472,5006216,P4110
3474,5017157,K4123
3475,5022003,G4127
3477,1013038,K4123
3478,1052366,W4107
3479,3026015,V4109
3480,5038189,G4127
3481,5002224,A4110
3482,2030114,K4125
3483,4016361,R4136
3484,1024257,D4105
3486,2038139,E4111
3487,4001402,G5231
3490,7018267,D5205
3491,4007226,U4111
3492,7007256,S4110
3494,1043002,K4125
3496,6040280,M5215
3497,6039091,A4110
3498,7024281,K4125
3500,6012023,A4110
3501,2035071,S4110
3502,6039322,M5238
3503,1028155,V4107
3504,2026046,P4110
3505,4036226,W4109
3506,2025207,M5202
3507,2031338,K4125
3508,1053339,K4123
3509,5025440,G4127
3510,1075343,B4201
3511,1060360,V4110
3512,3030006,R5502
3513,1058271,R4136
3514,6024133,G4125
3515,2043330,D5254
3516,2022240,V4110
3517,4021081,R4136
3519,2020013,K4125
3522,4001311,E4111
3523,2022254,G4111
3524,6085255,M4127
3524,2001338,D4139
3527,6026205,W4109
3528,1058129,H4110
3529,1027098,M5215
3530,2007385,R4136
3531,1058426,U4111
3532,1029004,B4110
3533,4020035,V4109
3534,1058490,W4109
3535,7015086,U4125
3535,7003052,U4111
3537,7023083,D4105
3538,1020112,B4201
3539,4036157,K4123
3540,7012162,P4110
3541,4032080,V4109
3542,6024048,M4132
3543,5027050,V4109
3545,4002391,R4136
3546,3016211,G4125
3547,2008106,R4127
3548,7029439,V4110
3549,4035369,K4123
3551,2040128,W4107
3552,1043030,R4136
3553,7006525,R4114
3554,1034130,V4107
3554,1021269,K4123
3556,1021334,G5253
3557,2016375,V4109
3559,4007051,U4111
3560,2019111,B4101
3560,7024515,D4105
3563,3024283,V4109
3565,2034139,W4107
3566,7021045,P4110
3567,5020145,G4127
3568,1054066,E4111
3569,4016305,V4109
3570,1032100,P4110
3571,7016075,R4136
3572,1045321,B4201
3573,6007196,P4110
3575,7006445,U4125
3576,6054307,U4125
3577,5010124,G4127
3579,4031234,K4123
3580,1032427,G4125
3581,1013315,D4105
3582,5003047,M4127
3583,4012017,G4125
3584,5022109,V4109
3585,1028188,B4201
3586,2030236,G5507
3587,4035277,R5502
3592,6005063,G4133
3593,1023070,R4136
3594,6041025,P4110
3595,4015280,G4125
3597,1028367,W4107
3599,4022012,R4111
3600,6004034,P4110
3601,1057288,D4105
3602,6016295,W4117
3603,6017263,H4107
3605,4007145,M5250
3606,4032141,W4109
3607,1042317,K4103
3608,1008049,E4111
3609,6062074,M4132
3610,4001275,W4107
3611,4006366,W4109
3612,2018319,V4107
3613,2022060,R4136
3614,2047164,R4111
3616,6044220,G5230
3617,1043206,H4118
3618,7005128,P4110
3619,2024068,P4110
3620,1034203,G4125
3621,3008107,K4123
3621,2054164,V4109
3624,4001426,D4139
3625,5004176,H4117
3626,6014195,W4107
3627,5029012,R4136
3628,2036219,V4107
3629,1055278,R4114
3630,2050036,G5225
3631,2008056,V4109
3632,6002020,M5217
3633,6042040,W4114
3634,2007329,R5502
3635,4032079,G4125
3636,1018009,R4136
3637,2034196,W4107
3638,4011171,W4117
3638,6076202,M4127
3640,4009149,W4107
3642,1020287,W4117
3642,6018207,E4111
3644,4013036,E4125
3645,4008107,R4136
3646,7031014,G4133
3647,2024367,H4118
3649,7001276,W4107
3651,7027124,R4136
3652,3020246,W4107
3653,2052152,V4109
3654,2026146,V4109
3655,5029166,G5231
3656,5010023,V4110
3657,2020118,W4107
3658,6010255,B4101
3659,2031231,W4107
3660,6003244,W4109
3662,2022063,U4111
3663,1024130,W4109
3664,2031254,R4136
3665,4027030,K4123
3666,1055069,U4111
3667,2048042,H4110
3669,1046031,M5228
3670,1017077,K4123
3671,6003107,H4110
3672,5021010,W4107
3673,2029167,G5231
3675,4012345,U4125
3675,2026205,P4110
3678,4003324,G5222
3679,5004037,H4107
3680,2053188,V4110
3681,7008373,V4110
3682,7001126,S4110
3685,3015095,W4109
3686,1064133,U4125
3687,5026025,G5231
3688,4007268,W4109
3689,6086250,M5236
3690,1035042,W4107
3691,7007235,P4110
3692,6081090,M4127
3694,2053191,V4107
3695,2016362,W4107
3696,7029380,V4109
3697,2031113,M4127
3697,2003088,V4109
3697,4024014,S5216
3700,2035259,W4107
3702,3011231,G4125
3703,1003211,G5231
3704,7026262,G4127
3705,1030467,G4125
3706,1025179,G5230
3708,6027212,H4109
3709,1027139,G4127
3711,6018264,P4110
3713,6033279,W4109
3716,1054277,V4109
3717,6083225,M5228
3719,1015025,U4125
3720,6013119,E4111
3721,6037201,M4127
3722,5014434,G4127
3724,5007361,G4125
3725,1062368,R4114
3726,7015257,V4109
3727,2008353,M5217
3729,5018435,G4127
3730,2028223,W4107
3731,1056413,R4125
3732,5040241,K4123
3734,3018107,R5502
3735,2029284,D4109
3737,1056153,R4111
3738,6041191,W4107
3739,6025167,P4110
3740,4015098,V4109
3741,6019069,W4109
3742,1040014,U4125
3743,5034073,K4201
3745,2051057,S4110
3746,4009093,G4127
3747,1029087,G4127
3748,1024262,K4123
3749,6014270,M4132
3750,7022114,D4105
3751,4027273,K4123
3752,4024221,R4136
3753,4003184,K4123
3754,7018022,U4111
3755,3022039,G4133
3757,1024175,B4111
3758,5028182,H4118
3759,4034080,D4139
3760,6056077,U4111
3761,1043390,H4118
3762,1059309,E4111
3764,1028150,G4127
3765,1029094,U4111
3767,4001391,V4109
3768,4023129,B4109
3769,4027149,R4111
3771,4006197,W4109
3772,4020252,G5504
3772,6025282,H4118
3774,6052209,A4111
3776,1044282,G4125
3777,1052027,H4118
3778,5015227,G4125
3779,2038077,G5222
3780,1029071,V4109
3781,2015112,G4125
3782,1046007,R4136
3785,1064063,S4110
3787,6081026,W4107
3788,1076139,R4111
3789,7025071,R4114
3791,1029468,G5230
3793,1039053,G5239
3794,1047131,D4139
3794,5014101,G4125
3796,5037119,G5253
3798,1058211,R4136
3800,1055399,V4107
3801,7020063,D4139
3802,7012131,D4139
3804,4015176,G4125
3805,2001297,M5228
3807,7025031,V4107
3808,1041335,V4107
3809,4025001,V4109
3810,1047183,U4111
3811,5038139,G4105
3812,6075128,B4101
3813,4031216,G5239
3814,1047018,R4136
3815,4013068,G5230
3817,6030086,H4110
3818,6029207,N4109
3819,6044251,A4111
3820,6077260,K4123
3821,7007223,R4125
3822,1041146,U4111
3825,6004120,W4117
3827,6030228,H4109
3828,6022084,H4109
3829,2006138,D4139
3830,4012313,U4125
3832,4022177,V4107
3833,6005149,G5225
3836,6085136,M5241
3837,6023259,E4111
3839,6010118,M5217
3840,5020083,G4127
3841,1029177,W4109
3842,1026079,B4201
3843,3028156,W4107
3844,7020174,K4123
3845,2038299,E4111
3846,2033198,K4123
3847,1019135,R4136
3848,5027222,V5214
3849,4033142,V4107
3852,1049023,W4107
3852,1075186,N4109
3854,1061339,G4127
3855,2019191,D4125
3856,2022159,U4125
3857,1046374,H4118
3858,3018365,E4111
3859,1030057,D4105
3860,1063152,D4139
3861,6027269,M5228
3862,1006214,R4136
3864,6010017,V4110
3865,1061178,H4118
3866,2038009,S4110
3869,6002008,W4117
3870,6035091,U4125
3871,2036140,R4136
3872,5024125,G5504
3873,6073121,M4132
3875,7025102,R4125
3877,2038028,V4107
3877,6018099,H4110
3879,6024124,E4111
3880,2027257,W4107
3881,2001048,W4107
3882,1043437,H4109
3883,4011046,S4110
3884,4013196,R4136
3885,2040004,V4107
3886,6066111,M5241
3887,4001181,U4125
3888,2017222,G4127
3889,6079037,D4109
3890,5015396,W4107
3891,2026068,K4123
3892,4016085,K4109
3893,4011149,U4125
3893,2036284,S4110
3895,2008244,R4114
3897,6030177,M5217
3898,6083171,M4132
3899,6062147,R4136
3900,2021081,R4136
3901,1047206,S4110
3902,3029210,W4109
3902,4026077,V4110
3904,5019159,R4125
3907,4035112,S4110
3908,2002326,V4109
3909,1042024,E4111
3910,2043351,W4109
3912,1065084,S4110
3913,4006370,K4123
3914,4005012,K4123
3915,4025327,K4123
3916,1015069,V4107
3917,6022140,A4111
3918,7018167,W4109
3919,1034004,S4110
3920,7029182,V4110
3921,2020377,W4109
3922,6052188,E4111
3923,2009312,V4110
3924,1061162,S4110
3925,1052237,V4107
3926,6005114,A4125
3927,6064163,H4109
3928,1028357,W4109
3929,4013346,V4109
3931,1026237,B4107
3932,3018363,R4111
3933,7026226,D4139
3934,1042346,G5230
3935,7002237,U4125
3936,1058258,V4110
3937,2008114,C4125
3938,7029379,R4111
3939,2007341,H4110
3940,3019063,D4139
3941,1054413,M5217
3942,6038213,S4110
3944,5037201,B4109
3946,1033346,W4107
3947,4004154,W4109
3948,5005084,M5238
3949,2048204,J4111
3950,5027248,G4109
3951,1030115,M5241
3952,2035265,S4110
3953,4023003,V4109
3954,3016399,B4101
3955,7004430,D4139
3956,5016358,G5239
3957,6005134,V4109
3958,1057140,W4109
3959,1058162,K4123
3961,6025271,U4125
3962,1029082,B4201
3963,2053005,K4103
3964,5035087,G5222
3965,2040269,G5504
3965,7021118,V4109
3967,2038083,R4127
3968,1043078,E4111
3971,6016244,A4111
3972,7005219,U4125
3974,3009184,R4111
3975,4004244,D4109
3977,3004072,W4117
3978,2002299,R5502
3979,1023009,D4105
3980,2051185,V4109
3981,7016251,K4123
3982,6081275,R4114
3983,1042200,H4118
3984,2048167,S4110
3984,5012235,E4125
3986,4014341,U4125
3988,3021049,S4134
3988,2012140,W4109
3991,1025115,B5221
3992,3016145,K4203
3993,2027214,W4109
3995,2002099,V4109
3997,2030199,S4110
3998,2041025,K4123
3999,2010168,G5230
4000,4034221,W4109
4001,1018231,S4110
4003,4003131,E4125
4006,1052338,S4110
4008,6082029,H4118
4009,4007307,R5502
4010,1064344,K4123
4011,1033342,K4110
4012,1058168,G5504
4013,1042250,G4133
4014,1045066,S4110
4015,6068017,M5237
4016,2053042,J4111
4017,1027300,M5241
4018,4007285,B4201
4019,3011013,S4134
4020,4011085,G5504
4021,4019317,V4109
4022,2034204,G5504
4023,6011298,V4109
4024,1024139,D4105
4025,7016229,W4109
4026,1055028,S4110
4027,2035056,W4109
4028,2037290,W4109
4029,5037343,S4110
4031,6078052,H4109
4032,2018035,D4139
4033,6072204,M4132
4034,7001296,V4107
4035,7002072,W4109
4037,2007099,V4110
4038,2025113,V4107
4039,2026064,D4125
4040,5007397,K4123
4041,6053235,W4117
4042,7019098,U4125
4043,2016179,D4109
4044,5040081,G4127
4046,6042314,H4109
4047,6018133,K4123
4049,4006126,E4111
4051,6023075,S4110
4054,5002400,M5228
4055,7024451,D4139
4056,2002157,B4101
4057,6032237,R4114
4058,7016230,D4139
4059,6041346,H4107
4060,6022018,S4110
4061,4034047,W4109
4064,2006293,E4125
4065,1077124,R4111
4066,6082022,M5237
4067,5012479,H4109
4068,6026189,H4109
4069,2017164,D4139
4070,6079007,M5241
4072,1059103,V4107
4073,2030159,D4105
4074,4022043,W4117
4075,1047136,S4110
4076,7004210,V4107
4077,1055161,K4123
4078,4036103,W4401
4080,6021072,H4110
4081,2043250,C4111
4082,6087019,M5238
4083,1029323,V4109
4084,2013185,W4108
4084,7006517,W4109
4086,7001424,V4107
4087,1033197,G4127
4088,4006235,V4107
4089,1068385,V4110
4090,6059047,K4123
4092,5011058,V4107
4093,1045265,R4125
4094,6010280,J4111
4095,2053001,G5230
4096,5037320,K4123
4097,7024186,V4109
4098,1026126,G5253
4099,1064192,W4108
4100,7024428,G4127
4101,5008291,M5238
4102,5020149,E4111
4103,7028296,G5253
4104,6057063,W4117
4105,6017078,E4111
4106,4022176,C4111
4107,4032388,E4125
4109,4001390,V4109
4110,6022072,V4110
4111,6086216,K4123
4112,1026223,R4125
4113,2019025,V4109
4113,4004108,D4139
4115,2035123,U4125
4116,6012063,H4109
4117,4007278,R4114
4117,5012374,G4127
4119,3012056,W4109
4120,5038411,K4123
4122,2036135,E4125
4123,2028153,D5205
4124,7001141,B4111
4125,6074027,R4125
4126,6082246,W4108
4127,2007332,V5216
4129,7005051,H4109
4133,7024129,R5502
4136,1037376,V4107
4138,2021330,B4109
4139,7024156,A4111
4140,1023097,J4111
4141,4023063,W4114
4142,1021300,K4201
4143,2019034,R5502
4144,6082060,M5241
4146,2017195,W4117
4148,2021232,D4109
4149,1030220,K4123
4150,5017076,V4107
4151,4033371,V4107
4152,2022322,U4125
4153,2011243,V4107
4154,7024203,V4107
4155,2002387,G5253
4156,2032182,D4125
4157,6014293,G5225
4158,6084265,M5241
4159,3031079,E4125
4160,5028573,P4111
4161,6022216,B5219
4162,4003010,V4107
4165,2019303,D4139
4167,6040284,A4125
4168,6014002,S4110
4169,6022079,A4111
4170,1025265,E4125
4171,6002246,G5230
4174,1054035,V4107
4175,6063070,W4109
4176,6002283,E4125
4177,4008094,G5230
4179,6039131,G5230
4180,2008222,R4114
4181,6081050,H4107
4182,5021202,V4107
4183,7007225,R5502
4184,2002264,D4139
4185,7023005,W4108
4186,6060291,H4117
4187,2037298,R4127
4188,1052153,D4139
4189,1062112,G5239
4190,3019136,S4110
4191,6056186,W4117
4192,1059001,G5230
4193,4019255,V5216
4194,3014311,V4107
4195,1012413,R4127
4196,4012018,V4107
4197,5005004,R4111
4198,1043288,G5504
4199,6037156,G5225
4200,1055308,E4125
4201,6085165,M4132
4202,4028349,V4107
4203,7024088,A4111
4204,1026114,V4107
4205,7016246,C4125
4205,2048123,S4110
4207,6002034,J4125
4208,1068381,B4109
4210,2011086,R4114
4210,1007227,C4111
4212,6007258,A4111
4214,2048036,S4110
4215,1043413,R5403
4216,6005192,V5214
4217,1027076,E4125
4218,6015237,S4110
4220,2028026,V4107
4221,1042292,M5237
4222,7006001,G5225
4224,1058007,S4110
4225,7024093,S4110
4226,7012178,V4107
4227,2040212,V4107
4229,1064311,R4127
4229,1058337,V4107
4232,5004192,M5228
4233,4023110,E4125
4235,2034072,W4109
4236,3020025,E4125
4237,6082034,V5214
4237,1051100,W4109
4240,6044300,A4111
4241,5015152,B4111
4242,5014163,R4111
4243,1061124,R4125
4244,6010274,R4111
4245,6063064,K4204
4246,6025032,E4125
4247,4032127,S4110
4248,2005089,V4107
4248,7028335,R4125
4250,6018293,D4136
4252,2012130,D5205
4253,1047013,V4107
4255,1022126,V4107
4256,6057133,W4117
4257,2027083,V4107
4259,2022314,J4111
4260,6024166,G5225
4260,5037537,G5243
4262,2003226,D5205
4263,6009016,G5225
4264,4017298,E4125
4265,2049077,R4111
4266,3034022,K4201
4267,1035048,R4111
4268,4028061,R4111
4270,2002212,J4111
4271,1075076,B4117
4272,2025217,D5205
4275,6081069,W4109
4276,2006247,M4132
4277,1019017,G4133
4278,1042251,R4114
4279,6074110,M4117
4280,1051364,R4114
