Rank,RollNo,InstituteCode,CourseCode
4969,4009105,107,4107
4972,1026141,108,4111
4973,1071218,112,4125
4976,5023205,114,4114
4976,1069121,114,4114
4979,2039175,113,4127
4980,1071103,113,4127
4981,5046125,120,4110
4983,2026122,101,4125
4986,2031200,116,4109
4988,4001140,116,4107
4991,5054270,106,4133
4994,1049165,111,4107
4996,7034181,116,5214
5002,2035276,114,4114
5005,1064129,106,4130
5007,1031050,104,4139
5009,6028097,112,4125
5010,5056298,115,4125
5011,5048115,106,4130
5014,1085233,108,4125
5015,5004288,113,4127
5016,7039085,116,4109
5017,1070237,101,4125
5021,1020214,117,4109
5029,7021231,109,4103
5030,3012090,117,4109
5031,6049047,116,4107
5032,5028082,106,4130
5040,2040208,113,4127
5041,2052122,111,4107
5043,2021156,109,4103
5044,1003308,108,4125
5048,5030170,106,4133
5049,1027160,114,4111
5049,6035180,117,4108
5054,6080035,110,4132
5055,1062095,104,4139
5058,7027131,106,4105
5059,3026050,101,4111
5060,6069141,117,4117
5063,1061202,106,4130
5066,1058261,114,4125
5067,1013093,114,4111
5070,4013392,113,4127
5071,2045365,116,4107
5072,2039090,113,4127
5073,5028129,116,4107
5075,6100136,111,4107
5077,4030097,117,4109
5078,4020178,114,4114
5081,4022136,113,4127
5082,4042130,113,4127
5083,5050237,106,4130
5084,1074143,117,4109
5084,2016006,123,4110
5086,2036146,116,4107
5088,5037195,114,4111
5089,1024177,108,4125
5091,6034272,117,4117
5092,7029122,116,4107
5093,3017135,112,4111
5095,4016104,116,5301
5097,5002106,101,4125
5098,6101023,107,4107
5099,5030088,114,4114
5101,1055126,111,4109
5104,5017240,116,4109
5105,4004238,108,4111
5106,5026103,106,5507
5107,7019182,122,4110
5108,4042317,107,4107
5109,6028115,107,4107
5112,4003134,112,4111
5113,1002189,113,4127
5116,1071217,117,4109
5119,2004188,112,4125
5121,1044287,119,4110
5122,3026051,115,5233
5123,3027078,110,4132
5124,6051154,107,4107
5125,5047207,116,4107
5127,7018080,110,5227
5128,5060143,117,4108
5129,5012111,119,4110
5131,1005094,109,4103
5131,4029121,109,4201
5134,1033163,116,5214
5135,1028132,112,4111
5137,7011174,101,4125
5138,4014076,113,4127
5139,1063219,117,4109
5141,1026350,111,4107
5142,4006418,108,4111
5143,4030103,108,4111
5146,4037086,117,4109
5147,1073127,113,4127
5152,1031332,107,4109
5153,4011235,106,4130
5154,6030105,114,4114
5158,2027142,109,4201
5159,1065267,113,4127
5160,5015121,117,4117
5162,1085152,104,4139
5163,4007074,116,4107
5164,4041090,119,4110
5169,1066203,113,4127
5171,3011048,114,4125
5172,7017131,116,4109
5173,6035146,106,4130
5179,5058139,117,4108
5180,1043112,116,5301
5183,7001007,110,5243
5185,6056036,116,4109
5188,1028156,114,4125
5190,2028098,122,4110
5191,4030089,109,4103
5192,1058086,113,4127
5193,5059208,106,4133
5204,7030140,113,4127
5207,2029072,106,4133
5207,1025103,113,4127
5210,3024090,114,4114
5211,2025351,116,5301
5212,4041167,111,4109
5213,1056384,111,4109
5214,4012323,113,5303
5219,7004047,113,4127
5220,7021230,104,4139
5222,6093007,110,5249
5222,4014109,113,4127
5224,5039157,108,4125
5225,5049099,116,4107
5226,2036137,103,4125
5228,2049077,116,4107
5231,1056315,111,4107
5231,7021055,122,4110
5234,4010113,112,4111
5235,2027282,114,4114
5237,1004373,122,4110
5238,1057181,110,4132
5239,1046027,114,4111
5241,6101070,110,5207
5242,7025075,114,4111
5243,4011312,106,4130
5247,4044163,112,4111
5248,6065049,111,4123
5249,1068093,106,4130
5250,6049114,101,4125
5253,5054114,106,4105
5256,4007102,114,4114
5258,1062262,110,5243
5260,3016131,113,4127
5261,7024183,109,4201
5262,5054388,114,4114
5266,3014089,116,4107
5267,6103099,113,4127
5269,5011088,107,4109
5270,4018123,111,4109
5271,7016165,116,4107
5272,1044258,114,4114
5273,7022015,123,4110
5274,2049156,106,4105
5275,5052117,106,4133
5279,1004207,108,4125
5280,6051204,110,5243
5281,7020182,113,4127
5283,1050163,110,4132
5286,5022122,114,4134
5289,4019225,105,4109
5291,4023383,114,4111
5293,4026247,116,4107
5295,4023153,117,4109
5296,3035008,106,4105
5298,7007082,104,4139
5299,4043212,109,4103
5300,4014342,107,4109
5301,2020057,104,4139
5302,7004064,114,4114
5303,1042217,116,4107
5304,4001188,106,4130
5306,7039300,112,4111
5311,2044008,106,4105
5312,2030129,108,4111
5313,4027268,107,4107
5314,6028172,121,4111
5315,6012148,101,4125
5316,4019108,112,4111
5317,6027137,103,4125
5319,6031247,110,4132
5320,6046018,121,4111
5323,5002034,121,4111
5326,6046125,118,4110
5327,4005123,118,4110
5334,5010037,112,4111
5337,1059101,117,4109
5339,7029131,112,4111
5340,7010188,114,4134
5343,6046194,110,5249
5345,2053124,108,4111
5347,2037278,111,4107
5348,6080057,106,4133
5350,7022174,112,4111
5350,4008106,113,4127
5352,3013129,106,4105
5356,1049261,110,5249
5362,6035106,116,5214
5367,3037236,112,4125
5368,7036075,105,4109
5369,3018095,116,4107
5371,2040146,117,4109
5373,2001264,116,4107
5374,4010179,106,4130
5375,1039178,113,5303
5380,2016063,111,4107
5381,6078146,114,4125
5382,7005178,115,4109
5383,6102003,110,5249
5385,1072189,114,4114
5385,4029012,117,4108
5388,1050119,117,4108
5389,6079072,107,4161
5389,2033219,122,4110
5393,2018253,107,4107
5394,7026278,114,4125
5394,2020313,117,4104
5400,4001266,113,4127
5402,2002094,103,4125
5403,1048095,111,4107
5404,4014304,108,4125
5406,2050251,108,4125
5408,3038083,101,5286
5409,1072252,116,4107
5411,3020175,106,4133
5414,2051137,112,4111
5415,3017144,109,4201
5417,2037010,113,4104
5418,4019259,114,4114
5423,2039010,109,4103
5425,4040016,114,4111
5426,4039111,112,4111
5427,7015312,113,5101
5428,6100021,106,4105
5429,5052152,106,4130
5431,2006085,104,4139
5433,4011206,109,4103
5434,1064247,108,4125
5435,1063279,114,4114
5437,6037147,106,4105
5438,5017264,106,4130
5442,5021071,106,4133
5443,7033132,113,5303
5444,4010043,106,4133
5446,7015120,123,4110
5447,4011240,114,4111
5448,2007025,109,4201
5451,7034076,113,5303
5454,6043219,106,4133
5456,6081199,101,4109
5458,6080101,106,5507
5461,2037031,114,4114
5462,5026029,116,4126
5463,2021266,113,4127
5467,1053128,110,5249
5468,4002028,106,4133
5471,2055167,108,4125
5473,1044289,111,4107
5474,2010207,116,4107
5477,1063016,111,4109
5479,6038147,121,4111
5480,1088003,116,4107
5481,6046142,114,4125
5483,4029061,114,4125
5488,4002161,118,4110
5492,2005080,114,4114
5494,2034170,113,4127
5495,1085212,108,4111
5497,6064181,109,4201
5498,1071080,110,5207
5500,1062010,114,4111
5501,6031250,123,4110
5502,2027265,106,4130
5503,7005271,119,4111
5505,7004223,115,5233
5506,5022018,114,4114
5507,1031005,110,5207
5509,4041252,114,4114
5511,6025133,113,4104
5514,5011122,117,4108
5515,4004194,113,4127
5516,6023233,112,4125
5518,4029023,112,4111
5521,1067406,108,4125
5522,3012085,114,4125
5525,1043166,111,4109
5526,6002146,101,4109
5527,3003170,106,5507
5528,5036233,123,4110
5530,4008058,108,4125
5531,2039069,105,4109
5532,4024158,106,4102
5533,7033033,113,4127
5535,1019091,111,4123
5536,5054009,117,4108
5537,6004024,123,4110
5538,5012136,106,4133
5540,1066388,114,4114
5540,4029095,117,4108
5542,7021196,109,4201
5544,2019252,103,4125
5547,1046229,114,4111
5549,2018134,114,4114
5552,2021224,118,4110
5555,1026271,116,4126
5556,5038127,103,4125
5556,1032130,106,5208
5558,7008287,106,5507
5559,2008097,114,4125
5561,3039085,118,4110
5562,5020280,116,5214
5563,4015221,105,4109
5564,3032008,116,4107
5565,5002199,114,4114
5566,1058094,106,5505
5566,6098014,120,4111
5569,1055196,112,4125
5570,3022010,117,4108
5571,6047195,114,4114
5574,5031145,113,4104
5577,6071050,110,5207
5581,5022287,114,4111
5584,2022156,116,5301
5586,5031135,106,5251
5587,4018211,112,4125
5590,5054213,106,4102
5593,3012060,109,4201
5594,2041302,119,4125
5595,2053095,117,4108
5596,7015042,106,5505
5598,1064149,106,4102
5600,7020152,105,4109
5601,2001196,103,4125
5601,4041087,114,4125
5603,6050199,121,4111
5604,5055194,112,4125
5605,5030087,116,4107
5606,5048082,106,5247
5607,6076025,108,4111
5607,5038158,112,4125
5612,5021094,114,4114
5613,7004063,113,4127
5614,1055080,114,4111
5615,4037261,101,4125
5615,6050099,108,4111
5619,7040131,114,4111
5621,5027102,106,5505
5622,5040142,106,5503
5624,7037190,114,4114
5625,2050357,116,4107
5626,1023109,120,4111
5628,7007152,123,4110
5629,2021262,101,4125
5630,3034116,109,4201
5632,3041047,103,4125
5633,5044161,112,4125
5636,3005254,117,4108
5640,5057139,110,5249
5641,1047074,110,5207
5643,5046114,109,4201
5644,4042101,114,4114
5644,4042077,123,4110
5648,2028078,106,5247
5652,4029101,113,4127
5656,1022037,121,4111
5658,6032233,118,4110
5659,4030009,116,4107
5660,1052090,113,4127
5663,7011068,108,4125
5666,7027087,115,4109
5667,5049166,114,4125
5669,7024186,113,4127
5670,2006223,120,4111
5673,1070028,113,4127
5675,3011144,113,4127
5677,2022068,118,4110
5678,1070077,113,4127
5680,6041112,101,5285
5682,4001039,113,4127
5683,3018192,116,4107
5684,1083098,116,4107
5687,1031258,110,5249
5689,5041138,106,5251
5690,1005184,114,4142
5691,1049240,121,4125
5691,2039429,122,4110
5695,7011097,122,4110
5696,6008003,121,4111
5697,2050253,114,4125
5700,7001107,113,4127
5701,4016228,114,4111
5704,1057217,116,4126
5705,2042155,105,4109
5706,7014191,114,4111
5708,1022190,101,5284
5709,4002244,105,4109
5709,6098077,110,5207
5711,5054216,106,4102
5713,1084273,109,4201
5714,3017084,114,4125
5715,1063221,114,4125
5716,5033082,101,4125
5718,4037072,112,4125
5719,1050094,110,5207
5725,2006152,103,4125
5726,2054163,114,4111
5728,2012105,116,4107
5729,1006080,122,4110
5732,1027334,110,5207
5734,1029024,113,4104
5736,1007386,113,4127
5737,1070204,114,4111
5738,4013341,111,4109
5740,6002147,112,4125
5741,2028071,122,4110
5742,5057046,106,4102
5745,4011089,116,4126
5748,7020153,113,4127
5749,2055070,117,4108
5752,1031118,118,4110
5753,3040246,114,4125
5755,1025221,118,4110
5757,5013030,109,4201
5758,4042416,112,4125
5759,6069138,117,4108
5764,1042282,105,4109
5766,2023206,108,4125
5769,2034030,110,5207
5770,3032141,114,4111
5772,4024093,116,5214
5776,3014192,112,4109
5777,2048249,106,5251
5778,1064080,106,5251
5779,5023174,114,4125
5779,6097050,111,4123
5783,5038211,106,5101
5784,1059111,106,4102
5787,6052115,118,4110
5789,1065293,103,4125
5789,7003117,114,4111
5791,2020303,114,4111
5792,2049203,113,4127
5795,4038159,117,4104
5796,6097114,120,4111
5797,1044282,113,4127
5802,5039142,114,4125
5810,6032236,114,4111
5811,1015178,116,5301
5812,1055173,108,4125
5815,1027235,107,4107
5816,7008264,114,4111
5818,6079001,119,4125
5822,4001144,118,4110
5825,1023201,111,4109
5826,5025173,110,5249
5829,1055105,107,4107
5831,1066237,114,4111
5834,1057204,108,4125
5835,5050131,106,5247
5836,4015267,116,4106
5840,1084078,109,4201
5846,5024224,113,4127
5847,2052092,101,5284
5848,4014007,117,4108
5850,4008078,106,5247
5852,2040329,106,5251
5856,5006257,113,4127
5858,1074326,114,4125
5859,7016059,107,4107
5860,3035281,114,4111
5863,5018174,114,4111
5865,1062094,121,4111
5866,1044360,106,5208
5868,2025124,115,5233
5869,4024183,107,4107
5870,6082231,110,5249
5871,2022094,108,4125
5875,2035109,109,4201
5878,6012014,101,4109
5879,5025103,106,5247
5883,1056322,106,4102
5885,2038486,119,4111
5887,1056111,111,4109
5890,4020083,105,4109
5891,1047173,113,4104
5892,2024096,111,4109
5893,1025174,106,5251
5895,4008032,109,4201
5896,4041118,106,4102
5897,1044353,118,4110
5899,2042202,116,4126
5900,5054367,109,4205
5907,3018077,103,4125
5910,2028238,106,5251
5911,1060071,122,4110
5912,3028024,113,4104
5913,4043270,114,4111
5916,1044225,112,4125
5918,1028253,111,4123
5919,7038051,118,4110
5920,7004293,115,4109
5921,6084165,106,5251
5923,5034071,114,4111
5924,5033170,114,4111
5926,5009206,107,4161
5926,4027259,114,4125
5928,4021485,118,4110
5929,5022249,112,4125
5932,4021469,114,4125
5934,4005186,113,4104
5937,7013088,106,5208
5938,1072206,101,4109
5940,1027307,114,4142
5942,4009285,116,4126
5943,2041223,113,4135
5946,1032034,114,4142
5947,4016165,108,4125
5949,6032209,118,4110
5951,6100010,110,5207
5954,4023164,116,4126
5956,1028272,103,4125
5958,5033043,114,4134
5958,6081029,120,4125
5960,2051160,112,4109
5961,1057088,106,5208
5962,2001150,113,5303
5962,7039180,114,4125
5965,7021012,110,5207
5970,4002207,114,4125
5972,4026107,116,5214
5973,1044263,103,4125
5979,7001341,113,4104
5980,4004143,116,5214
5981,5041166,114,4125
5983,1064119,103,4125
5984,1011048,106,4102
5985,4032153,106,5251
5992,5049153,106,5247
5993,1055127,103,4125
5995,7033114,113,4104
5996,7031135,114,4134
5998,1074101,116,5240
5999,4029199,114,4125
6000,1026114,110,5207
6001,1070146,113,4104
6004,7040215,114,4111
6006,2002214,108,4125
6007,5025087,117,4108
6011,2004154,121,4125
6014,6031221,116,5214
6019,2041239,114,4111
6020,5033238,114,4142
6021,7028196,113,4104
6024,6030176,114,4142
6025,5047264,109,4201
6026,6021059,106,5247
6028,6029188,116,4130
6029,1059043,105,4109
6033,1074255,119,4111
6037,2038233,114,4134
6042,6036248,114,4111
6048,7006121,119,4111
6049,7010189,115,4109
6051,2044166,114,4134
6052,1063249,106,4102
6058,4032087,114,4111
6059,1057214,117,4108
6063,4035144,112,4125
6065,3011021,113,4104
6066,2037231,114,4111
6067,2048295,106,5247
6068,7022217,114,4111
6069,2015052,122,4110
6073,2001334,113,5303
6075,1020194,114,4134
6077,4004140,113,4104
6078,1058212,101,5260
6080,2001139,103,4125
6082,4003167,105,4128
6084,4003049,109,4201
6085,3006149,101,4109
6088,1044137,112,4125
6089,1088138,103,4125
6090,7009098,103,4125
6093,5030106,114,4125
6094,7033077,103,4125
6096,7034072,116,4126
6097,6042108,114,4125
6098,4007122,113,4104
6103,7003130,106,4102
6105,2053058,116,5214
6106,5041197,114,4125
6108,7033093,106,5505
6110,7005122,106,5503
6113,2041358,114,4125
6114,6035114,114,4111
6116,7005200,116,5301
6118,2021336,116,4126
6119,2038193,113,5303
6120,4020140,114,4111
6121,1003108,112,4125
6123,4011236,115,5233
6125,1007385,114,4125
6128,7036055,118,4125
6130,5021172,114,4125
6131,1003326,119,4125
6134,1003097,105,4109
6134,2040167,120,4111
6137,5031072,116,4126
6138,3034079,114,4125
6140,2029059,114,4134
6142,4011341,106,4102
6146,4040209,115,4109
6154,3002159,113,4135
6158,5060082,114,4142
6159,4007030,113,4104
6160,4004155,122,4110
6162,5012130,103,4109
6165,7009129,113,5303
6165,5023156,114,4111
6169,3021073,106,5208
6170,1031012,110,5207
6171,1066162,110,5207
6172,2045126,103,4109
6173,4004242,106,5101
6179,2030041,113,4104
6183,2030284,101,5285
6184,1067007,116,5301
6185,1062091,113,5302
6187,2037132,106,4102
6188,1050164,122,4110
6189,7029116,114,4142
6191,2006215,106,4102
6193,5057155,106,5505
6199,6102064,101,5285
6200,5017209,114,4134
6201,6095099,120,4125
6202,3035201,114,4111
6203,1013353,111,4123
6205,2040022,114,4142
6206,4014267,106,5247
6207,4010150,109,4205
6210,2029249,112,4125
6212,6051125,107,4161
6214,2022041,117,4108
6216,3011084,117,4108
6217,2030071,114,4134
6219,2049200,122,4110
6220,2038344,106,5247
6223,1062199,111,4123
6225,7021316,114,4125
6229,2052107,106,5505
6230,1068262,106,5251
6233,7025078,101,4109
6237,2005286,114,4111
6238,5055105,116,5214
6242,5052164,106,5505
6248,6067059,121,4111
6252,4005325,116,4130
6253,2001183,106,5208
6255,7020138,113,4104
6256,2016124,103,4109
6258,2039030,119,4111
6260,6017135,117,4104
6261,2039198,110,5207
6262,4023134,112,4125
6263,4021486,116,5232
6265,1026251,114,4111
6265,4007265,114,4134
6267,4026231,109,4205
6269,1009048,114,4142
6270,4044106,116,4126
6271,6044118,117,4104
6272,4016087,116,4126
6274,1082307,114,4109
6275,6052128,120,4111
6276,6030111,114,4142
6277,2004101,117,4108
6278,2022218,103,4109
6279,1069134,106,4102
6284,1004129,106,4102
6284,1013147,112,4125
6287,1055208,114,4125
6288,3030006,111,4123
6288,2003212,114,4107
6291,4027149,116,4126
6294,3014079,114,4134
6295,1064381,114,4134
6297,1029353,116,5301
6298,4044145,119,4111
6299,5030115,114,4125
6303,2052115,114,4125
6306,4016157,106,5203
6309,2041131,101,4109
6309,1036110,105,4109
6312,4011269,106,4102
6314,4024188,106,5208
6321,6018085,101,5284
6322,6010048,101,4109
6323,6066193,106,5251
6325,2015270,114,4111
6327,4014125,116,4126
6329,1085171,114,4111
6330,7014186,120,4125
6331,1048094,119,4125
6332,5058148,116,4126
6335,3013066,106,5208
6336,1029137,117,4104
6338,6106038,107,4161
6340,2005051,119,4111
6350,1088173,113,4135
6351,4038194,109,4205
6353,4019135,115,4109
6354,4010175,101,4109
6355,4003139,106,5251
6356,5020281,116,4130
6357,1071082,117,4104
6358,6035169,107,4161
6362,2002203,114,4125
6368,6003137,110,5207
6369,5025069,114,4142
6370,5055120,109,4205
6374,1080222,114,4125
6375,7032107,117,4108
6376,2018191,117,4104
6378,1084149,113,5303
6382,7039066,113,5303
6383,6082026,120,4111
6384,2041312,116,5301
6385,7021181,116,5301
6388,4039129,116,4130
6389,1051146,119,4125
6390,7034203,106,5203
6391,5026078,116,4126
6393,7036099,101,4127
6395,1061243,117,4108
6396,1060114,106,5203
6398,2054144,105,4109
6399,1072156,101,5284
6400,7016081,114,4125
6403,7037082,114,4142
6405,2009253,119,4125
6409,2001358,121,4111
6414,1064044,113,4135
6415,6027011,107,4161
6416,4044082,120,4111
6417,7002198,114,4134
6418,6017163,114,4111
6421,6038120,123,4125
6423,2042280,114,4142
6424,5004121,121,4125
6427,6001099,114,4134
6430,1047135,106,5248
6433,5053096,106,5505
6434,1084097,114,4142
6435,7003034,105,4109
6437,4004090,105,4109
6440,5039109,106,5203
6441,2024289,114,4142
6446,1070128,114,4109
6447,7041204,114,4134
6449,2001276,113,4135
6451,3028121,112,4109
6453,6081046,113,4135
6454,7017151,103,4109
6458,1002009,111,4123
6460,4033063,106,5248
6461,2001013,116,4126
6463,5055192,106,5248
6465,5018038,106,5503
6467,6032132,120,4111
6470,2026088,115,4109
6472,2030311,116,4130
6476,6054021,117,4104
6477,5056122,106,5203
6478,2049100,114,4134
6478,7022105,118,4111
6482,6047173,121,4125
6483,1070303,113,4135
6486,5059179,106,5505
6488,2053036,106,5505
6490,7021349,114,4107
6497,5056192,116,4126
6499,1070384,121,4111
6500,5004004,121,4111
6501,6020149,106,5503
6503,2012129,112,4109
6504,7021182,106,5505
6504,4001285,123,4111
6508,1068074,106,5505
6509,3011057,101,5285
6514,3002238,101,4109
6517,4009282,103,4109
6518,1065075,119,4125
6521,1084109,113,5303
6523,4041189,105,4109
6528,1001179,119,4125
6529,2027399,114,4130
6530,3023075,114,4142
6532,1055009,117,4104
6539,2045214,116,4126
6543,6056092,120,4111
6547,1061010,105,4109
6547,5037021,114,5306
6549,1058220,114,4134
6553,6038119,101,4109
6554,6103153,101,5285
6555,4009366,114,4142
6556,4016171,116,4126
6557,4022152,109,4205
6558,7021274,106,5208
6559,1084068,105,4109
6560,1043243,112,4107
6561,1072269,105,4109
6562,3025147,120,4125
6563,7035276,112,4109
6568,2020258,121,4111
6569,2028305,113,4135
6570,6101080,110,5601
6572,5014227,111,4123
6573,1072209,114,4107
6574,3031086,106,5248
6577,4044137,120,4111
6578,7001258,113,5303
6579,2041267,112,4107
6583,1026174,106,5208
6588,1025079,111,4123
6589,5039126,114,4107
6599,5021103,114,4130
6602,7006088,113,4135
6605,2013054,113,5302
6606,4021474,114,4134
6607,1063334,118,4111
6608,7036355,114,4134
6613,7024159,116,4126
6614,1074123,112,4109
6627,2021394,107,4161
6628,7036010,114,4142
6629,1055158,117,4104
6634,1079201,112,4109
6639,1038021,120,4111
6641,1070121,120,4125
6645,6014074,106,5501
6646,6049092,114,4142
6647,3026234,106,5501
6650,6099028,120,4111
6651,1080369,119,4111
6653,1058083,101,4109
6656,1020096,112,4107
6660,2039236,109,4205
6662,3016192,114,4130
6663,1011116,123,4111
6664,6039139,106,5203
6667,2026228,116,4126
6668,4004253,114,4109
6671,7021146,113,4135
6672,2048024,103,4109
6673,2038210,113,5303
6683,5059276,106,5505
6683,4026014,122,4125
6686,4006308,119,4111
6688,7020300,106,5203
6690,6015033,121,4125
6693,4032007,118,4111
6696,2035149,116,4126
6698,1063330,116,4126
6702,4010163,114,4134
6703,1044139,111,4123
6704,5054160,106,5203
6706,2015169,103,4109
6706,3027181,113,5302
6706,7036209,116,4130
6712,1057172,112,4107
6713,4013324,106,5208
6715,1001012,119,4111
6718,4044139,101,5286
6722,1055024,117,4104
6723,4033129,114,4109
6725,4007115,101,4109
6726,6061289,107,4161
6732,3033080,114,4130
6733,5021190,116,4126
6737,4019024,120,4111
6738,6043076,123,4111
6740,6076138,123,4125
6741,4011164,118,4125
6742,5022206,114,4134
6743,6105044,111,4123
6745,1060097,116,4130
6750,1015125,106,5505
6755,1064095,106,5203
6760,2030197,114,5307
6762,5013052,110,5601
6767,2028014,114,4107
6769,5035246,116,4126
6771,4008101,105,4128
6772,2018217,116,4126
6773,2009261,119,4111
6776,7039155,112,4109
6779,4003248,113,5302
6784,2040295,101,4109
6786,7031346,121,4125
6789,2012097,103,4109
6790,1051131,119,4111
6791,5041132,101,5286
6794,1043028,119,4111
6796,4033136,106,5501
6798,3022054,114,4109
6800,4011314,118,4125
6801,6082029,105,4128
6802,3026104,112,4109
6809,4031193,106,5501
6812,1074368,116,4126
6813,4007057,101,4109
6815,1055008,111,4123
6817,2036264,117,4104
6821,4043093,122,4111
6822,4008171,114,4109
6823,6020107,123,4111
6825,6036177,106,5101
6826,1074263,103,4109
6828,3015108,112,4109
6829,7020143,113,4135
6831,3037240,114,4134
6831,2010187,116,4130
6838,1071373,114,4109
6839,7034121,116,5232
6844,6034042,107,4161
6850,4007008,109,4205
6851,7036056,116,4130
6853,6096026,110,5601
6860,1027280,123,4125
6861,2041342,116,4126
6864,5037392,101,4109
6865,7017132,113,5303
6867,5011134,101,4109
6869,1032180,111,4123
6872,4014032,116,4126
6876,1027234,106,5208
6879,5058109,114,4117
6880,1060022,114,4107
6881,3009088,101,4109
6882,6048122,109,4205
6886,1002229,105,4128
6888,2041232,119,4125
6889,4018174,116,4130
6892,1021142,123,4111
6893,1066277,116,4126
6897,4011375,114,4130
6899,2001281,116,4126
6901,1050099,118,4111
6902,1031150,101,4127
6904,2003325,106,5208
6905,7018178,106,5203
6907,6024133,121,4125
6908,6091235,120,4125
6916,1074297,114,4134
6918,5041184,123,4125
6923,1060108,106,5505
6926,3026142,106,5248
6930,7035205,113,5302
6933,2017141,106,5248
6936,1045188,116,4126
6937,4002092,119,4111
6941,2024132,105,4128
6945,6041047,112,4109
6948,6070034,123,4125
6949,1074272,116,4130
6950,4019129,114,4109
6955,2038269,120,4125
6957,6024195,121,4125
6959,2054095,113,5302
6960,6036198,114,4130
6961,2038287,105,4128
6963,6080099,117,4104
6965,1048109,123,4111
6968,6102020,113,5302
6969,1049166,116,4126
6970,2053148,105,4128
6971,2051132,119,4111
6972,4040284,122,4111
6975,1059210,118,4111
6976,2025173,103,4109
6986,1072284,105,4128
6987,7032109,103,4109
6989,1073013,116,5240
6992,6033123,109,4205
6996,1014090,113,4135
6999,7014141,122,4111
7000,1065109,115,4109
7002,1067069,114,4134
7003,1026284,119,4125
7005,2038176,110,5601
7007,5023157,121,4125
7008,6080104,112,4107
7009,1059044,121,4125
7014,4008098,117,4104
7016,1049131,120,4125
7019,2024154,114,4107
7021,1061277,114,4130
7022,4043277,101,5286
7025,7010152,106,5503
7026,1063110,112,4107
7031,6008113,121,4125
7033,4044093,101,4109
7035,1066101,106,5203
7036,1004148,105,4128
7037,2019154,103,4109
7039,5004137,114,4130
7040,1026199,105,4128
7052,7030077,114,4107
7053,1073166,116,4130
7057,2047084,106,5248
7061,1065154,112,4109
7063,1049303,123,4125
7064,2007321,116,5240
7066,1042149,101,4109
7068,6015127,120,4125
7069,1068078,116,5240
7073,3021074,114,4107
7074,3009169,112,4109
7077,5024184,114,4130
7079,4037140,114,4109
7080,6001078,118,4111
7081,7032139,103,4109
7082,1064038,116,4106
7084,7032099,113,5302
7086,4008167,114,4134
7086,4003104,121,4125
7088,2039027,117,4104
7089,1050217,116,5304
7092,6001015,120,4125
7093,6103079,123,4111
7098,1068159,106,5203
7101,6011084,121,4109
7102,2029134,118,4125
7104,1085087,106,5505
7106,2039048,114,4117
7108,4011100,105,4128
7111,5021129,114,4130
7116,5014150,116,4130
7118,2038451,110,5601
7121,3011146,114,4130
7122,1055212,116,4130
7124,7014222,103,4109
7125,4043128,114,4109
7127,6018126,114,4134
7130,1014140,117,4104
7133,4043340,114,4117
7137,5037155,116,4130
7140,1034172,118,4125
7142,4014082,121,4125
7145,1043189,121,4109
7147,7041199,116,4130
7147,6068102,123,4125
7152,6057092,118,4111
7157,6045172,106,5203
7157,1070087,114,4134
7160,2022170,120,4125
7161,2040132,105,4128
7165,6015124,121,4125
7167,4031179,109,4205
7170,6040009,118,4111
7171,4011139,113,4135
7174,1061118,116,4130
7175,2023084,106,5503
7176,2050005,121,4109
7178,4038117,116,4130
7181,4027325,118,4111
7183,4041306,116,4130
7188,1049209,105,4128
7189,7033086,114,4130
7190,4006406,118,4111
7191,6027233,114,4109
7193,1069331,121,4109
7198,6043170,118,4111
7205,2023098,114,4134
7210,1041220,114,4134
7219,6010091,121,4109
7222,6001025,106,5248
7227,1069298,114,4109
7228,6021125,118,4125
7229,5011004,123,4111
7231,4013208,115,4109
7234,4005091,116,4106
7240,4008258,105,4128
7242,4008191,106,5505
7243,5004134,120,4125
7245,1063288,115,4109
7246,6052100,116,5240
7255,4005165,105,4128
7256,2040087,106,5203
7258,4015111,116,4106
7263,2042229,109,4205
7266,5007158,120,4125
7275,3026178,114,4130
7277,5051229,114,4107
7282,1027119,116,5204
7283,1071100,122,4125
7286,4039334,119,4125
7295,4016275,101,5286
7299,1085095,123,4125
7305,7004260,119,4125
7312,4010136,105,4128
7313,2040056,105,4128
7317,2033091,114,4134
7320,7003180,123,4111
7322,2042226,116,5304
7331,2022099,113,5302
7333,6049183,123,4111
7334,1015074,101,4127
7342,5035109,114,4134
7346,1067067,106,5203
7354,4009197,116,4130
7358,5022034,106,5503
7363,6037133,117,4104
7364,1027116,113,4135
7367,1024213,110,5601
7372,7018164,115,4109
7375,4031211,109,4205
7376,1066213,114,4134
7379,1044167,106,5503
7381,1062271,120,4125
7389,4035159,116,5304
7391,7006125,113,4135
7393,6079022,123,4111
7396,2030115,118,4125
7399,4015318,122,4111
7399,5016237,123,4125
7411,5017092,114,4107
7413,6049120,116,5240
7419,4029205,117,4104
7420,4003144,114,4109
7422,3024148,114,4131
7423,3031100,106,5248
7424,6077114,110,5601
7426,1016077,114,4109
7430,5007172,119,4125
7432,4007216,116,5247
7435,7021008,122,4111
7441,7008114,122,4111
7444,1029160,113,5302
7445,2053156,116,4106
7449,6042264,120,4109
7452,1054102,119,4125
7454,1030135,116,4130
7455,5015137,106,5203
7455,6058097,114,4130
7458,4012435,117,4104
7463,1074103,116,4106
7464,6017170,101,4127
7466,1029161,113,4135
7468,2006280,116,4130
7469,2024140,109,4205
7474,7002087,122,4111
