RANK,ROLL No,Inst Code,Branch Code
11957,6045159,117,4109
11958,4056038,117,4117
11959,2056143,114,4125
11960,7026026,122,4111
11970,3012023,116,4109
11972,2039130,102,4125
11973,2045044,122,4109
11974,5063026,106,4115
11975,6147145,116,5213
11976,5026069,114,4125
11986,2071311,103,4111
11991,5010146,117,4109
11995,2011206,114,4119
11997,6141142,102,5217
11998,6140032,113,4111
12000,3032129,116,5206
12004,2012168,114,4129
12007,6148172,107,4117
12012,6135125,110,4132
12013,2050126,122,4109
12014,6031169,117,4109
12015,6137103,101,4110
12017,7009211,116,5204
12021,2022020,114,4125
12022,4017195,115,4127
12027,6134089,102,4125
12028,1081290,114,4125
12029,1055017,106,4130
12031,4014486,116,5247
12033,2015064,122,4107
12035,4018179,113,4136
12036,6095336,110,4132
12037,4037210,122,4107
12039,1089115,116,4130
12040,5066108,106,5101
12041,2019084,114,4125
12045,3022215,114,4125
12045,4059120,116,4107
12048,1003244,114,4119
12051,4061170,112,4127
12052,7031128,113,4136
12053,6155173,110,4132
12057,2053135,122,4107
12060,6156171,103,4111
12063,6053097,103,520D
12064,2037125,114,4129
12065,2011096,105,4125
12066,1057028,116,4107
12067,2055081,104,4109
12068,4058195,121,4111
12075,6139220,117,4117
12078,7039202,121,4109
12079,4002184,116,4109
12080,1059131,114,4129
12091,1091111,109,4123
12093,3035020,102,4101
12094,2002104,116,5206
12095,6111094,110,4132
12097,2055147,108,4111
12099,4001014,106,4133
12107,5065367,105,4109
12112,6148150,122,4109
12113,4057051,116,4109
12114,1002094,101,5284
12115,2061054,117,4110
12123,4033195,117,4117
12124,1090394,106,5241
12125,7043072,114,4129
12126,4033083,116,4109
12131,3038046,113,4136
12132,3023010,117,4104
12139,1058014,102,5235
12140,6136046,104,4125
12141,6097045,107,4125
12143,5080073,107,4185
12145,4012021,117,4104
12148,5038566,112,4127
12149,2083213,104,4105
12152,6080053,110,4132
12153,6158001,101,4125
12154,6095114,117,4117
12159,3019239,114,4125
12161,3024140,106,4130
12162,4059057,116,4109
12165,4034017,117,4108
12167,7042154,122,4109
12175,4038111,120,4109
12177,1016482,114,5307
12179,2011458,116,5291
12182,5071015,104,4107
12186,2034171,116,4109
12190,1079325,106,4133
12193,3017156,115,4125
12194,2073239,102,4109
12198,3014118,101,5284
12199,5016361,121,4125
12203,3019203,114,4129
12204,6109117,109,4123
12205,2077627,112,4125
12206,5031113,106,4130
12207,1009006,111,4107
12209,2057069,116,4107
12211,6023080,112,4125
12212,5057251,112,4125
12216,2045153,116,4109
12220,2032669,116,4130
12222,4005027,101,4109
12227,2065347,110,5601
12229,1079070,108,4143
12230,6111109,117,4108
12231,7005271,116,4106
12235,5004268,101,5284
12240,6096234,116,4107
12244,7005029,102,4206
12245,2077306,115,4125
12247,2039038,114,4125
12248,5038567,108,4143
12250,6010004,110,4132
12251,2049092,115,4125
12253,1026140,108,4143
12254,6068094,116,4107
12258,6047346,113,5503
12261,2077667,113,4136
12262,1085212,108,4111
12263,6010060,121,4111
12264,4030020,116,4125
12266,2076011,102,4110
12267,2005420,103,520D
12271,5003290,105,4110
12272,2015220,108,4143
12274,6037191,106,5253
12277,2065183,106,4133
12278,7015015,117,4108
12282,2011396,122,4109
12283,6024205,103,4125
12286,2070199,113,4127
12287,7038423,106,4122
12289,5065407,108,4143
12295,2076126,122,4107
12296,5016271,114,4109
12298,7047037,106,4133
12299,4012487,116,4106
12301,2067327,122,4109
12304,2019105,116,5267
12308,7014301,114,5306
12311,4009080,114,4134
12318,5023328,106,5243
12322,4052248,122,4109
12323,1072014,102,4101
12331,1076242,116,5291
12336,2028055,117,4108
12339,1060024,106,4121
12340,1056361,112,4127
12341,2068082,101,5243
12343,2079223,115,4125
12344,2039013,114,4125
12354,6034328,122,4109
12355,2068015,115,4125
12356,2067607,106,4111
12360,1058152,119,4111
12361,3020041,114,5307
12363,6116143,106,5504
12371,7036183,108,4143
12373,6071116,113,4136
12379,4012028,116,4109
12382,4042007,112,4110
12383,3047038,102,5217
12386,5023144,116,4109
12387,5003039,121,4125
12390,5072121,116,4109
12391,5052085,122,4109
12395,4060034,116,5291
12397,4009038,105,4125
12398,4001348,109,4204
12404,2051126,108,4125
12405,4003103,105,4110
12408,4054159,106,5225
12409,2081052,102,4201
12410,1053004,105,4125
12415,6121047,104,4125
12417,4022123,116,4107
12418,2088035,111,4107
12419,3025083,116,4109
12420,5079092,116,5291
12422,2007281,122,4109
12423,2075016,116,4109
12426,3026090,114,4109
12428,2049249,101,4109
12433,5034154,106,5504
12434,2063188,112,4125
12435,6044185,110,4111
12439,7044050,108,4143
12440,5021140,105,4110
12442,6135025,107,4110
12443,5033036,106,4133
12447,6003007,116,5213
12448,5023253,114,5306
12450,2064392,122,4109
12456,6044063,101,4125
12459,2013101,110,4132
12461,6118041,107,4107
12463,2012465,102,4109
12469,6114016,110,4111
12471,4019128,113,4136
12477,5080035,106,5507
12479,4011220,116,5267
12481,2032027,106,5507
12484,1035215,114,5306
12487,3033021,117,4104
12488,6145067,113,4109
12489,5023314,114,5306
12494,3014120,116,4107
12497,4012136,104,5254
12500,2053011,106,5208
12506,1059333,113,4127
12510,6042016,105,4125
12513,6030060,114,4111
12514,2036113,108,4143
12516,6139129,110,4111
12518,2055069,110,4111
12520,5044178,106,4125
12521,3027001,117,4116
12522,1069228,108,4143
12527,2068212,104,4125
12529,2010327,104,4125
12532,3016003,115,4110
12540,6094042,116,4126
12549,7008337,103,4125
12552,1084123,116,4107
12553,2086242,106,4122
12561,4033073,116,5213
12565,4013207,106,5504
12568,2077180,109,4123
12571,4040129,115,4125
12574,4058185,116,4126
12578,6100129,102,520C
12580,6050048,121,4109
12585,4003021,109,4201
12588,5027030,106,4130
12595,7017196,115,4125
12597,6118152,105,4109
12603,6131180,110,4111
12606,5034079,116,4106
12610,2062027,116,4126
12613,4004039,113,5303
12620,2052172,113,4136
12623,5003193,108,4111
12627,6123034,110,4107
12631,2077004,104,4107
12633,6045183,121,4125
12634,2036169,109,4123
12638,4015128,114,5306
12640,1051054,123,4111
12646,6116098,113,4127
12650,5019334,112,4125
12654,4066048,116,5204
12656,2084213,108,4111
12660,5068250,114,5306
12661,2020100,108,4143
12664,7038216,122,4123
12665,6139100,112,4125
12666,6125053,115,4111
12670,1084217,106,5253
12673,4065215,101,4110
12677,2077114,106,4130
12680,2082241,111,4109
12684,2042578,122,4123
12688,7006217,122,4123
12691,2026318,114,4134
12694,2049186,106,4122
12695,5066493,103,4125
12699,5027009,101,4125
12700,2069199,122,4123
12703,2084320,104,4112
12704,2084098,106,4130
12706,5002092,101,5285
12712,2067136,116,4106
12714,6140318,102,4125
12715,4039001,109,4201
12717,2064302,121,4125
12718,2086109,106,5243
12719,4030147,116,4107
12720,2046141,115,4125
12722,2068181,116,4107
12723,1082163,122,4123
12725,2053149,122,4123
12727,3033143,114,4134
12729,2002001,115,4125
12733,3019030,113,4110
12738,2054611,106,4122
12742,5035131,116,4107
12743,2010269,122,4123
12744,2012783,114,4134
12745,2043479,116,4107
12746,2079111,116,4107
12747,2054001,110,4132
12748,5003324,121,4111
12750,1073083,113,4127
12753,6172085,103,4125
12755,4049032,105,4109
12761,1056215,104,4105
12766,2020031,105,4110
12767,4041138,116,4107
12770,6052273,108,4111
12774,2020008,104,4107
12775,2077512,104,4105
12776,4003029,115,4125
12777,4013491,115,4125
12778,4058060,113,4114
12780,4005132,105,4110
12781,2012078,117,4104
12785,7005289,122,4107
12786,1026014,106,5208
12788,4046178,109,4123
12791,2050295,108,4125
12794,2055185,116,4106
12795,2011107,113,5101
12798,2058033,109,4205
12803,7010028,108,4111
12805,7046170,104,4105
12813,7034004,110,4132
12816,1086019,117,4104
12817,2043260,104,4105
12819,4022099,114,4109
12822,3027003,104,4107
12825,6061112,106,5281
12829,2046173,109,4123
12833,2032203,115,4125
12835,6105142,102,4201
12838,2011183,112,4125
12841,6169098,112,4125
12847,3013020,122,4123
12849,6065149,116,5213
12850,3033112,112,4125
12851,4044197,108,4125
12852,2050129,116,5209
12853,4009090,104,4136
12855,2088026,110,4132
12864,2064043,106,4130
12865,4005244,108,4111
12866,2017208,116,4107
12867,4046025,114,4125
12868,5004069,114,4125
12869,5014038,114,4125
12870,1082190,122,4123
12874,5054024,116,5213
12875,7016116,122,4123
12882,4044204,116,4130
12883,6042115,104,5254
12888,4065076,110,5602
12892,5034075,106,5504
12894,2079029,117,4116
12896,6120198,108,4111
12901,2085170,116,4107
12907,2031190,104,4139
12908,6083012,105,4109
12912,2088004,114,4114
12913,4059001,116,5213
12915,1089031,106,5251
12917,2030095,122,4123
12924,5076028,110,4132
12927,1078045,114,4125
12928,2020207,104,4124
12931,6055068,122,4123
12932,2013183,117,4108
12933,6065257,106,5251
12936,6095251,107,4161
12938,5049035,106,4105
12940,2084049,102,4109
12944,2015194,116,4173
12945,5006160,106,5281
12950,1049166,106,5243
12952,2074073,116,4107
12967,7015482,116,5216
12968,3029139,113,4127
12970,1084293,106,5253
12971,5003204,108,4111
12972,7006093,106,5281
12978,2062409,116,4130
12979,6020155,110,4111
12982,2027153,109,4123
12983,4059091,116,4107
12989,6023003,101,5284
12991,2029023,117,4104
12996,2046150,115,4125
12997,2017076,113,4114
13000,2067645,106,4130
13002,2062521,109,4204
13003,7004242,115,4125
13007,2070271,104,4139
13008,6020045,102,520C
13009,2086297,109,4201
13011,6045304,105,4110
13012,6047177,120,4125
13019,1074016,102,5226
13023,1086318,106,5281
13031,6154161,114,4134
13033,2068158,106,4111
13038,5004424,117,4108
13040,2050338,114,4134
13043,2032212,104,4105
13045,2043348,104,4139
13046,7015388,120,4111
13048,6041004,102,4110
13049,5022313,116,4107
13059,6087071,109,4123
13061,3004049,116,4126
13063,2080200,108,4125
13064,2047399,102,4109
13065,2072404,114,4109
13071,2035059,104,4139
13073,7015178,117,4108
13078,1076327,102,5235
13079,7008138,104,4105
13080,2059103,109,4123
13083,5006165,105,4109
13085,2054096,104,4125
13087,6030287,112,4125
13090,5035169,108,4111
13096,2067087,113,4127
13097,2043487,103,4125
13098,4010074,109,4125
13105,2083235,104,4105
13106,2052002,103,4125
13111,2052138,114,4130
13113,5011014,103,4125
13118,6125117,107,4110
13119,7024206,113,5101
13122,7040005,113,5507
13124,6140392,120,4111
13130,4013382,116,5291
13132,2050425,116,4130
13133,4063084,116,4130
13134,2038287,116,5213
13136,2057154,112,4125
13138,2062240,115,4125
13144,6048007,115,4125
13145,5005488,106,4102
13148,2012677,116,4130
13154,2086137,108,4143
13155,3023137,116,4107
13159,5006396,121,4125
13160,7046005,103,4125
13161,2077204,108,4111
13164,4015020,105,4109
13165,1092083,113,5303
13166,1071201,102,4201
13167,4064168,108,4111
13173,6061034,110,4107
13175,4048066,109,4125
13178,5023316,114,4109
13180,6092012,110,4117
13182,7039023,114,4109
13184,3018013,116,4126
13187,4065003,116,4113
13188,4016334,109,4123
13190,4010112,113,4110
13193,2069364,114,4134
13194,5006492,106,4115
13199,6015059,121,4125
13200,5022054,116,4111
13208,3017153,117,4108
13209,5006034,114,4125
13210,6020011,121,4125
13218,5066344,122,4123
13225,1081140,116,4107
13226,6047134,110,4111
13228,1046022,108,4125
13230,5051155,109,4204
13231,4016169,116,4107
13233,2084332,105,4109
13237,6141095,117,4110
13242,2027265,114,5307
13243,5068286,110,5602
13247,6105060,106,4102
13248,2054434,104,4139
13249,2053133,109,4111
13252,6023119,116,4173
13259,2026355,115,4125
13265,1080102,116,4173
13268,2063238,108,4111
13270,2072309,106,4130
13273,5047010,114,4125
13276,2071002,115,4125
13282,4045097,117,4124
13283,1063095,108,4143
13285,2009046,113,4127
13291,1058186,116,4173
13292,7002006,109,4125
13295,1054012,102,4101
13296,2046179,108,4111
13297,6031007,110,4107
13300,3026024,106,4107
13303,6143190,120,4111
13307,4030121,109,4111
13318,4002208,108,4111
13321,6138227,116,5206
13322,6142229,108,4111
13325,2043432,111,4109
13327,2017199,112,4125
13333,4034014,118,4111
13349,1073172,102,5217
13353,4033156,105,4110
13354,7031007,109,4201
13355,3038103,105,4109
13361,3030003,114,4134
13364,4059106,113,4114
13366,6009056,118,4111
13370,4013209,108,4125
13371,2079031,118,4111
13380,2067533,114,4107
13382,2041034,114,4134
13383,2052224,106,5243
13384,4061089,116,5247
13392,2043317,108,4111
13395,6152163,110,4125
13398,1079202,111,4109
13405,7014396,113,4127
13405,5064032,106,5507
13407,3034122,114,4119
13409,7014015,103,4125
13416,2071028,103,4125
13419,1083249,116,4107
13423,6068053,120,4110
13426,6153063,108,4110
13427,7036004,109,4205
13434,2063036,116,5267
13442,3018008,117,4116
13443,6015044,106,4111
13447,6034473,114,4107
13448,6157150,106,4115
13451,7014001,104,4111
13452,2023256,108,4111
13455,4019045,109,4109
13457,4014225,106,5243
13459,4018221,102,520C
13464,6097198,110,5207
13472,7031156,104,4105
13473,4032038,102,4202
13478,3023148,115,4125
13483,7046002,115,4125
13486,2064357,113,4127
13492,6159006,121,4125
13493,4049157,105,4109
13496,5044029,106,5247
13502,6073079,110,5207
13504,4016058,103,4110
13511,5026064,118,4111
13513,4016337,114,5306
13514,4047223,103,520D
13515,6109202,112,4125
13517,2081039,114,4109
13526,6047347,106,5253
13533,6114380,113,4127
13535,6129253,105,4109
13546,2055176,109,4103
13550,6057077,116,5267
13552,6049349,105,4110
13557,1076047,111,4107
13561,5032159,104,4109
13563,3017068,108,4111
13564,2063295,108,4111
13566,1053251,102,520C
13576,5065526,108,4125
13578,6130044,116,4113
13579,6135083,102,4109
13582,2042212,109,4111
13585,2067069,115,4125
13590,4013073,120,4111
13593,1042118,107,4161
13596,1090431,113,4127
13598,6045165,123,4111
13599,4030177,114,4134
13604,2086274,115,4125
13605,2054522,113,4127
13607,6128015,113,5502
13623,1073001,114,4107
13625,7004049,109,4107
13626,2071060,108,4143
13627,1054308,115,4125
13639,2064011,109,4201
13640,1061125,102,5235
13652,2075084,113,4127
13654,2086117,117,4108
13657,7015008,105,4109
13668,6136127,106,4133
13675,1053106,106,5101
13678,6171016,120,4111
13680,4014251,111,4107
13684,2081407,114,4134
13687,2077253,108,4125
13690,1073255,102,520C
13693,6120028,106,4125
13695,1046028,110,5601
13697,5007060,106,4125
13699,3024103,105,4109
13703,2041032,109,4205
13707,5069030,114,4117
13710,1041040,102,5226
13711,2001202,104,5254
13715,7039123,104,4139
13718,5064288,108,4143
13720,1053355,106,4130
13736,3026175,115,4125
13744,3020159,101,4109
13745,1052031,103,520D
13749,6123008,118,4125
13757,2030020,103,4117
13758,1043084,117,4107
13761,2013254,103,4125
13763,6118020,102,4109
13765,2062405,114,4134
13766,6049142,103,4125
13768,1062256,102,4125
13769,2015023,108,4125
13781,2061609,111,4109
13782,4048202,119,4111
13787,6138101,110,5207
13789,1016168,101,5287
13790,4014046,103,4110
13797,2017130,106,5101
13799,1067161,102,4201
13800,4059058,114,4107
13802,7007003,106,5247
13803,5050013,114,4107
13807,2060044,104,4109
13809,4046135,109,4103
13810,6140357,115,5233
13814,1084288,111,4107
13820,4039169,109,4204
13823,5080011,106,5505
13824,1082065,102,4117
13829,7037103,104,4125
13833,2081156,104,4139
13835,4035107,104,4139
13838,2064013,105,4109
13840,6138035,106,4125
13841,7045022,104,4109
13842,1054160,110,4125
13844,5046037,102,4109
13846,3034033,114,4134
13847,5012150,118,4111
13852,6113232,120,4111
13857,6021210,120,4111
13858,5070040,106,4111
13861,4016055,111,4109
13864,3037055,114,4109
13868,5005003,104,5210
13873,1046143,116,5213
13878,6125061,103,4109
13885,2054274,114,4134
13890,6068077,110,4125
13895,1073209,111,4107
13907,5070218,108,4125
13911,1080003,115,4110
13912,2009069,114,4110
13918,2012350,111,4109
13920,6052279,101,5285
13921,6058015,110,4101
13925,5022212,114,4130
13926,2063509,101,4109
13928,3016120,106,4130
13933,2079240,114,4109
13937,4005180,111,4107
13944,2075005,101,5288
13946,6071153,106,4133
13947,4036174,106,4133
13953,6003081,103,4125
13961,2012338,103,4125
13964,2035152,102,4201
13968,5022445,114,4134
13972,7042141,123,4111
13973,7038316,113,4104
13974,5067423,104,4110
13980,2060159,119,4111
13982,4012058,116,4125
13983,1023337,101,4109
13986,2021056,113,5101
13988,2084084,116,4113
13993,2069400,105,4109
13997,4049145,113,4127
13998,2057138,113,4127
14002,4007136,103,4125
14015,5018065,114,4107
14022,3008026,114,4109
14026,3018014,111,4109
14027,3029042,118,4111
14028,4066055,117,4108
14031,1076014,111,4123
14033,4043244,114,4109
14037,2065009,108,4125
14041,6051027,123,4111
14044,2069086,115,4110
14051,6126004,121,4109
14055,1060215,118,4111
14062,6043014,108,4110
14064,3045129,117,4114
14073,5065196,118,4111
14077,2076239,108,4125
14078,6115278,119,4111
14085,5039005,112,4125
14088,7034108,104,4125
14090,3037190,103,4125
14091,4012318,105,4128
14096,6118002,120,4125
14097,6021225,121,4125
14098,2028032,115,4107
14100,1082165,115,5233
14102,3035163,106,4130
14105,6076075,101,5285
14114,6062242,120,4111
14116,5031017,116,4130
14118,4050198,113,4127
14119,1005019,102,4117
14136,4016230,116,4126
14137,7009006,103,4117
14143,2086381,120,4111
14146,2016170,106,4130
14148,5039238,102,4201
14149,5005120,107,4161
14151,2069243,103,4109
14153,7033164,108,4125
14154,2032020,103,4109
14155,7005068,113,5101
14160,2011338,112,4109
14163,6098029,110,4107
14169,2058112,108,4125
14174,2077616,104,4139
14176,2065407,108,4125
14177,2086061,119,4111
14181,6081099,109,4204
14183,5053071,106,4130
14197,1053159,106,4133
14198,4047039,108,4125
14210,2043040,104,4111
14212,2077144,104,4139
14215,6125241,117,4108
14218,6041199,113,5101
14220,6039207,111,4110
14224,5004425,117,4108
14235,2081359,104,4139
14236,6017144,111,4107
14243,5011041,107,4125
14245,5016263,108,4125
14247,6139028,111,4123
14252,2084056,114,4107
14257,7014046,105,4128
14260,1075175,113,4127
14262,2006021,104,4112
14264,2075126,106,4133
14265,4030016,108,4111
14267,4039247,109,4201
14268,3016147,101,4109
14274,4008012,116,4110
14276,2072152,116,5216
14278,6155057,120,4125
14284,5076033,106,5203
14286,4038001,112,4125
14287,2037257,113,5303
14292,5047059,106,4105
14298,6116326,101,4109
14300,2054509,106,4130
14302,4040102,114,4110
14303,4033215,114,4109
14305,6145182,116,5216
14306,6052100,101,4110
14307,2074022,109,4123
14316,4058181,106,5216
14318,6133043,115,5233
14320,6049194,106,5216
14322,6071002,110,5227
14329,4055098,113,4127
14330,1089113,119,4111
14338,2077673,106,4133
14346,6055008,104,4117
14349,2078165,117,4108
14351,4036238,117,4108
14354,7046045,116,4125
14356,7041014,113,5303
14358,2032167,104,4139
14360,2017187,108,4125
14362,2039042,116,4106
14366,2066033,113,5303
14367,5010096,114,4107
14368,7014160,114,4109
14372,6100083,119,4125
14374,6121018,112,4125
14375,2084233,103,4109
14383,6160155,115,5233
14387,2037081,101,4109
14393,4008060,106,5503
14403,6072152,107,4161
14408,3025228,114,4134
14415,4002038,101,4109
14416,6047394,123,4125
14417,3028013,113,4110
14418,7006010,113,5303
14419,1060135,101,5287
14420,2027220,116,5216
14426,1019001,112,4107
14428,5007011,110,4109
14436,4002014,105,4128
14439,1056157,114,4109
14441,2030024,116,4173
14447,1085130,102,520C
14449,3008012,114,4134
14451,2026182,104,4139
14452,2043111,116,4126
14459,2063583,102,4109
14463,5078252,113,4104
14464,2084390,103,4109
14465,6070037,112,4125
14468,2045165,104,4139
14469,2053121,102,4125
14474,2014205,104,4125
14475,2078005,108,4125
14476,1015001,111,4123
14477,6027066,110,4111
14478,6053023,106,4111
14481,2024011,103,4109
14484,3025028,104,4109
14485,6069022,107,4117
14491,2013087,116,5232
14492,2054438,104,4139
14499,4008089,106,5501
14502,2073125,116,4126
14504,2075076,104,4125
14505,2069067,116,4126
14506,5056101,106,4130
14510,4042031,112,4107
14511,2063520,116,4126
14514,5034212,121,4125
14515,6047030,117,4110
14516,2046175,102,4109
14518,4017259,108,4125
14519,2084318,104,4139
14523,4052026,113,4109
14525,3036115,114,4109
14526,6122037,110,5601
14527,3022162,106,5247
14528,2023234,107,4161
14529,1008048,108,4125
14533,1083119,106,4111
14534,6142066,110,4101
14540,1079103,113,4114
14541,4014263,123,4111
14542,5019013,106,5203
14543,2081117,109,4111
14544,5053014,101,4109
14554,6092034,110,4109
14555,4013042,106,5203
14563,6115119,101,4109
14567,6152168,101,4109
14568,1026200,110,5207
14572,6118046,123,4110
14574,2064127,116,5267
14586,6072075,111,4107
14590,2077116,114,4107
14597,1020170,109,4103
14601,4007040,116,4107
14606,6013095,101,4110
14612,2057215,103,4109
14613,2040286,113,4111
14616,7027057,104,4139
14617,1001044,106,5216
14618,1084167,106,4133
14622,1050053,116,4113
14631,4063073,101,4109
14632,2074017,102,4109
14638,2069436,106,4105
14641,3030064,109,4111
14647,1006020,116,5291
14656,6107067,110,5207
14662,6023109,120,4111
14667,6144027,108,4125
14672,2084485,109,4204
14678,6113320,101,5287
14682,6115206,105,4128
14683,2032645,104,4139
14685,6015075,120,4125
14692,1039127,104,4112
14702,5034094,114,4107
14708,1061148,114,4107
14712,6108094,110,4125
14718,3019224,114,4130
14726,3019127,101,4109
14728,7001049,102,4117
14730,5061029,116,5206
14731,2052037,108,4125
14732,1080115,108,4125
14734,5003405,106,4105
14740,1030016,111,4123
14741,4057168,114,4130
14742,7039310,109,4204
14744,1033049,122,4111
14748,2013111,112,4125
14749,1033050,101,5287
14754,1047097,104,4125
14762,4032031,122,4111
14764,2035209,119,4111
14768,1060137,119,4111
14770,3025008,112,4109
14771,2059004,108,4143
14772,5003349,101,4109
14773,5023141,117,4110
14789,5029089,116,4126
14793,1055002,106,5503
14795,6149198,102,4125
14799,1080139,102,5217
14803,2066116,106,5247
14804,6032109,106,4102
14808,6059005,123,4125
14812,2084078,109,4125
14813,6047310,119,4111
14817,2062167,109,4125
14825,5023020,114,4134
14832,6095021,110,5601
14834,2083007,104,4109
14836,2026071,112,4107
14842,6051102,120,4125
14844,3044014,101,4109
14860,1028184,102,4125
14868,2084245,109,4111
14871,3033104,104,4139
14874,6015050,113,4114
14878,1006026,114,4119
14879,4030089,112,4109
14880,4043098,108,4125
14883,2062044,112,4109
14887,6044048,114,4109
14892,6130028,112,4125
14893,6024116,119,4125
14894,6110262,116,4126
14897,2028028,103,4109
14899,3021015,114,4114
14900,5025026,114,4134
14904,4011399,106,4105
14907,2006065,116,4126
14913,2028071,112,4109
14915,2064282,101,5260
14917,4036180,116,4126
14926,6144032,114,4109
14929,2050044,108,4125
14930,6117210,106,4102
14931,7021030,106,4125
14933,4009274,118,4111
14947,6035167,121,4125
14949,3012063,109,4204
14955,6136156,106,5101
14957,6043348,123,4111
14978,6113052,116,5233
14984,2063556,115,4107
14988,1074169,116,4126
14991,7037014,114,4117
14996,4012305,105,4111
14997,5067573,123,4111
15001,6148044,107,4109
15014,2080029,108,4125
15017,2079142,106,4115
15019,5022005,114,4134
15027,2037348,118,4111
15028,1081111,116,4126
15030,4040227,118,4111
15032,6160037,105,4111
15040,6047297,123,4111
15041,1073178,114,4107
15044,2053113,109,4111
15045,6152153,106,5216
15047,2011622,115,4109
15049,2067582,106,4105
15051,2069063,115,4109
15064,4035026,120,4125
15067,4004126,111,4107
15072,6121014,102,4111
15073,2035168,104,4139
15078,4043019,113,4127
15079,2021257,109,4103
15100,1085012,114,4130
15106,6048062,112,4125
15114,6024177,119,4125
15125,3022111,109,4111
15126,3032091,106,4102
15139,1052006,123,4125
15140,6032015,109,4125
15143,7034024,108,4125
15146,5077074,106,4125
15150,2053100,112,4109
15154,2032246,103,4109
15158,6107160,110,5207
15159,4064073,116,4126
15160,1088011,113,5507
15161,2034182,115,4109
15168,6121078,114,4125
15182,1014153,103,4117
15186,5072172,104,4107
15187,6133044,121,4107
15196,1079148,106,4111
15200,3021042,106,4125
15201,5068203,111,4107
15205,1069391,106,5247
15208,2050460,103,4109
15211,2081130,109,4125
15213,6139002,109,4125
15221,6050045,105,4111
15223,6153277,112,4107
15226,2056017,101,5287
15239,2032430,103,4109
15242,2046244,116,4126
15245,2061594,112,4109
15250,7030055,113,4104
15257,4050058,104,4109
15260,5022256,116,4126
15263,1005249,111,4123
15264,5065019,106,5503
15268,1085124,118,4111
15273,4046140,102,4125
15275,6046081,121,4107
15279,1072071,102,4128
15287,1077263,116,4126
15288,6046267,121,4109
15291,6044018,101,4127
15293,5073008,101,5285
15296,3023052,103,4109
15303,6141256,101,4127
15304,1003266,113,4104
15308,4006106,118,4111
15316,5077032,106,5505
15318,3019208,106,5507
15325,6043101,123,4111
15327,2039118,114,4107
15331,1059397,114,4107
15332,4052138,109,4111
15351,5023098,104,4139
15356,2060087,104,4112
15359,1090008,116,4130
15360,1037154,123,4111
15363,6073117,106,4102
15364,6015087,114,4130
15365,6031077,120,4111
15365,6052243,116,4126
15368,7015029,115,4107
15368,7026021,120,4109
15372,1088107,116,4126
15373,4061093,116,4126
15374,4009073,104,4124
15375,4029115,104,4139
15378,6150237,110,4111
15380,1048105,115,4107
15400,5006375,121,4125
15404,2050441,113,4104
15405,6052021,108,4110
15406,7041066,113,4114
15408,2082166,117,4104
15415,4033077,122,4111
15418,6132044,101,4111
15419,2083288,115,4109
15421,6126036,121,4109
15424,5014123,106,4115
15432,7040201,119,4125
15439,2080225,113,5303
15443,6049421,116,4126
15446,1026137,118,4111
15457,4023127,104,4139
15457,6043490,106,4115
15460,2084468,104,4112
15464,2048125,103,4109
15473,2025008,116,5232
15479,3034119,116,4126
15482,2084101,104,4136
15483,1076178,106,5507
15487,6101021,108,4143
15493,1050163,102,4107
15496,6132116,119,4125
15501,4042242,109,4103
15504,2087004,104,4110
15513,6169086,106,5503
15520,6068151,102,4109
15522,1024026,118,4125
15527,4043032,116,4107
15534,6014028,117,4109
15536,6020053,106,4102
15539,4001261,109,4103
15540,2020142,103,4109
15542,6099086,106,5507
15554,2021252,115,4109
15555,2042314,106,5507
15556,7014394,112,4107
15557,2010241,122,4111
15561,1055012,113,5503
15563,6050139,113,4114
15564,5031190,106,5251
15572,2084002,117,4110
15573,4020180,116,4126
15576,2058005,101,4127
15578,7030042,113,5303
15579,4055169,106,5507
15580,1024025,119,4125
15585,7031232,116,4126
15588,2042057,106,5248
15592,6035273,120,4125
15597,2016195,114,4130
15598,1056003,119,4125
15599,2062546,109,4103
15602,2067630,109,4201
15603,2083105,113,4125
15604,3030091,106,4102
15607,1078022,102,5217
15615,1060166,113,5302
15617,5044034,101,5286
15618,1078013,123,4125
15619,2020191,104,4125
15619,7013026,116,5240
15626,5065104,106,4115
15636,2069101,109,4111
15640,2072254,112,4109
15641,2056373,115,4109
15642,3020169,112,4109
15644,2036022,119,4125
15657,7023076,106,5505
15658,2079130,116,4126
15661,1081038,105,4128
15662,3033008,108,4110
15663,4034004,116,5204
15666,6114166,114,4130
15670,2067562,119,4125
15671,2063573,115,4109
15677,1056139,106,5251
15678,4024022,112,4107
15685,2067523,109,4103
15697,3021096,116,5240
15702,3039080,116,4110
15705,6144148,121,4107
15718,2072202,104,4124
15722,6120070,113,4109
15723,5017178,104,4112
15724,6158033,114,4109
15726,6140383,112,4107
15728,2068091,113,4114
15729,4009256,116,4130
15737,6075072,106,5251
15738,3037056,112,4109
15744,6044043,101,4111
15745,4004235,120,4125
15746,2061071,113,4104
15749,6118122,117,4110
15750,1030130,109,4103
15759,6095084,106,5251
15767,4005177,109,4111
15776,1091012,123,4125
15777,5004285,112,4109
15784,6098143,106,5208
15787,4006218,112,4109
15791,4036013,116,4130
15792,3036108,115,4109
15794,2084019,110,4110
15795,5070137,114,4130
15796,5018100,114,4110
15799,6049057,118,4125
15800,2057108,101,5286
15804,2084248,113,4135
15806,7046071,113,4104
15809,6129005,110,4101
15811,2068127,102,4109
15813,6107226,123,4125
