Rank,RollNo,InsituteCode,CourseCode
3131,2031150,109,4109
3133,6031235,109,4123
3134,2067417,104,4105
3135,1005079,111,4111
3136,6095037,101,5216
3137,6087130,105,4111
3139,2049143,113,4107
3141,1066098,114,4110
3142,6068083,106,4101
3144,4003026,116,4111
3147,3017157,114,4110
3148,6068166,106,4170
3149,6078029,110,5210
3150,1064133,114,4110
3151,7011248,114,4110
3155,5059311,106,4109
3159,7016191,116,4111
3160,2068141,116,4111
3165,7014143,114,5216
3167,1018260,113,4107
3169,6013142,106,4170
3171,3025262,106,5210
3172,6013299,101,4114
3173,6120177,108,4110
3174,4012085,109,4109
3175,5048357,109,4109
3176,2041106,114,4110
3177,1040291,106,4170
3178,5049068,106,5210
3179,5030152,109,4109
3182,4012056,109,4109
3183,1065173,116,4111
3184,2016147,108,4110
3185,6049145,116,4125
3186,5026154,106,4170
3188,2011315,113,4117
3189,1018228,109,4109
3190,6002095,101,4114
3191,2053076,109,4109
3192,6031228,116,4111
3195,1065257,113,4107
3196,6098322,116,4111
3197,1067129,113,4107
3200,6067306,110,5227
3201,6073213,109,4123
3205,6100213,106,4109
3206,4003119,102,5244
3208,4011060,113,4117
3209,4045160,105,4111
3210,5029082,114,4110
3211,5029209,115,4111
3212,6068087,107,4125
3213,7015174,104,4105
3215,5061247,106,4170
3216,3018105,114,4110
3218,4039080,107,4118
3219,4034312,116,4125
3220,4012235,107,4125
3221,7023149,106,4109
3222,6088179,106,4170
3223,3023088,106,4170
3224,1050113,123,4110
3225,5059092,106,4101
3226,2044250,117,4107
3228,2007219,104,4105
3229,6048229,110,5201
3230,1044281,106,4122
3232,2047282,113,4107
3233,6087220,107,4125
3234,4044062,109,4109
3236,5050052,106,4109
3238,2051030,114,4110
3239,7007023,112,4110
3241,4004194,108,4110
3242,4001201,114,4110
3243,4012431,102,5245
3244,2067351,111,4111
3245,5006334,110,4109
3246,4008319,109,4109
3247,2024088,109,4109
3249,6114273,107,4118
3251,2041270,108,4110
3253,6100307,110,5227
3255,1066064,113,4109
3256,3031162,116,4111
3257,1003011,110,4109
3257,1004015,111,4111
3259,1061119,110,4109
3259,1002275,111,4111
3261,2008078,105,4111
3262,1003057,113,4107
3264,1003067,106,4101
3265,5030016,106,4170
3266,1064002,106,4122
3267,1003397,110,5210
3268,2067156,108,4110
3269,2067075,109,4109
3270,1058167,109,4109
3271,3021063,114,4110
3273,2013140,113,4107
3274,1056010,102,5245
3275,4047113,109,4109
3277,7002148,106,5210
3279,1003399,109,4123
3280,1021232,107,4125
3281,1079024,116,4111
3282,1004088,110,5210
3284,4001246,101,5216
3288,4010071,102,5245
3289,4009233,106,4109
3290,1055297,111,4125
3291,6113130,105,4111
3293,3029230,109,4109
3295,1065054,110,5201
3296,1077085,116,4111
3297,4011114,108,4110
3298,5012055,112,4110
3302,7028136,113,4109
3303,6098113,110,5227
3304,1021083,102,5244
3305,2043024,114,4110
3306,5021126,106,4170
3307,7035351,117,4107
3308,2021120,106,4101
3309,1005162,106,4101
3310,2017082,110,5227
3311,1076083,113,4107
3312,1081122,109,4109
3313,7021105,113,4107
3314,1002057,106,4170
3315,2040166,109,4109
3317,5029313,106,5210
3318,6067334,106,4101
3319,2043107,102,5244
3320,1065240,113,4109
3321,2040140,109,4109
3322,1073124,106,4109
3323,1071353,102,5244
3324,5038183,106,4122
3325,1066286,111,4125
3326,1066138,109,4109
3331,1001078,110,4109
3333,3018106,114,4110
3334,5017178,116,4125
3335,6067141,110,4109
3336,1028385,105,4111
3337,4031236,117,4117
3339,1006049,102,4201
3341,4027267,108,4110
3342,1065158,102,5244
3347,1069241,116,4125
3349,2067097,110,4109
3350,6060143,110,4109
3352,1067248,110,5201
3353,2034359,105,4111
3354,2068040,106,4101
3355,4009289,101,5216
3356,2009095,109,4109
3357,3041162,109,4204
3359,4034176,109,4123
3360,1076154,110,5201
3361,5040207,106,5504
3364,6100152,110,4109
3365,5037130,106,4101
3370,2003142,116,4125
3372,6067108,111,4125
3373,6020207,105,4111
3374,1069123,116,4125
3375,1031170,110,5210
3376,7003275,114,4110
3377,2043274,113,4107
3378,4012302,114,5216
3384,6089201,106,4101
3385,1065176,116,4125
3386,2043036,109,4109
3387,1074372,116,4125
3388,6050166,101,4114
3389,5057257,106,4170
3390,7003180,105,4111
3392,6032104,110,5227
3393,2010192,116,5223
3394,6049379,110,4109
3396,6090033,120,4110
3398,4038348,114,5216
3399,2031369,109,4109
3402,1071060,109,4109
3403,7021080,110,5210
3405,2068079,116,5223
3406,4018187,102,5244
3408,1056250,110,5227
3409,4008098,104,4105
3410,1066168,109,4109
3411,6047123,110,5227
3413,6091244,106,4101
3416,1032091,106,5210
3418,6032203,110,4109
3419,3012332,117,4117
3420,2040262,106,5210
3421,1050409,109,4109
3422,4017122,114,5216
3423,2041094,109,4109
3424,6113002,106,5507
3425,1032248,102,4201
3426,4049045,104,4105
3428,2012367,104,4105
3429,2006427,105,4111
3431,4020096,106,5504
3432,2037178,109,4109
3433,2007202,116,4125
3435,6108053,110,4109
3436,2043022,109,4109
3438,6043058,110,5601
3439,1065088,109,4109
3442,4001239,106,4101
3443,2018264,110,5210
3444,4034012,106,5504
3445,6028030,114,5216
3447,6021292,107,4109
3448,1056210,109,4109
3449,4013305,113,4107
3450,1076346,109,4109
3451,5039216,106,4101
3452,4013297,105,4111
3453,1064227,106,5504
3455,1019277,111,4125
3459,6092085,107,4118
3460,1003192,111,4125
3463,2069022,114,4114
3464,6019103,105,4111
3465,2053371,109,4109
3467,7040156,109,4109
3468,7021146,116,5223
3470,6033005,123,4110
3471,7028240,109,4109
3472,1005069,106,4122
3473,2059374,116,4125
3474,1022174,111,4125
3475,4012389,119,4110
3477,1030325,116,4125
3479,5055324,106,4122
3481,2041163,104,4139
3481,1065161,109,4123
3485,6032198,106,4170
3487,1021244,106,5241
3488,6103275,110,4109
3489,6071203,110,4109
3490,5056326,106,5210
3491,6016183,116,4125
3492,6069224,110,5210
3493,1068339,114,5216
3496,6047201,113,4107
3498,6043340,110,5227
3499,1056124,117,4107
3501,1069014,104,4105
3502,5032244,106,4109
3504,2006341,104,4105
3505,1067183,109,4109
3506,6028073,106,5201
3507,4023009,109,4109
3507,2033157,110,5210
3512,5003037,110,4109
3513,5037246,106,4122
3514,7026210,105,4111
3516,1065267,104,4105
3517,1021225,117,4117
3518,7004130,105,4111
3519,4012066,113,4107
3521,1068095,109,4109
3523,1064105,109,4109
3524,3011083,116,5223
3526,2065025,113,4107
3528,1055210,110,4109
3529,2043305,113,4107
3530,5005209,110,4109
3531,6021205,101,4114
3533,2052034,109,4109
3534,2001505,116,4125
3535,2065254,116,5223
3536,5003084,110,4109
3540,4012385,105,4111
3541,6030168,105,4111
3543,2006307,105,4111
3544,4031206,116,5223
3547,2020093,106,4109
3548,1002124,111,4125
3549,5013126,113,4117
3551,4031189,113,4109
3552,4031151,105,4111
3553,1039338,109,4123
3555,4008221,105,4111
3558,1001083,110,4127
3559,3019311,116,4125
3561,4031333,114,5216
3565,5059372,106,4109
3566,1066214,116,4125
3567,6070001,106,5201
3568,7032215,106,4109
3569,2025298,106,4109
3570,7024093,114,5216
3571,3005023,101,4114
3573,2067214,116,4125
3574,1073162,114,5305
3575,1071247,116,4125
3577,2067071,106,5210
3578,1058343,116,5233
3579,4055213,110,4109
3580,6028014,114,5305
3581,5059037,110,5602
3583,3021109,106,5504
3584,1068297,106,4109
3585,1028354,106,4109
3585,5030114,109,4123
3587,1050498,109,4123
3588,1072084,110,5227
3591,7028122,113,4109
3592,4053162,105,4111
3594,6067323,106,5201
3598,6031022,106,5201
3599,2040141,113,4109
3600,2008201,104,4105
3602,1050139,110,5227
3603,2031278,104,4105
3604,7004066,113,4107
3605,1070053,114,5305
3610,1073056,114,4114
3611,6002034,116,5223
3615,7040048,115,4111
3616,2009121,116,4125
3617,6068265,110,5227
3618,1067037,109,4204
3620,1029128,102,4201
3621,2051200,106,5504
3622,1058076,117,4117
3623,6105050,101,4114
3625,4022300,106,4122
3627,4022021,101,4111
3630,6092329,110,5227
3631,2034160,105,4111
3632,6035143,110,4109
3633,1069179,113,4109
3635,1032057,106,5241
3636,2054151,113,4107
3637,6106098,116,4125
3639,1052154,106,5241
3640,4004178,109,4123
3641,6088069,106,4109
3642,1050362,109,4123
3644,7006101,106,4122
3645,4011133,110,5213
3646,6089208,106,5201
3648,6104087,105,4111
3649,1065369,112,4111
3650,1073147,106,4109
3651,7012035,116,4125
3653,7010177,116,4125
3654,1029317,113,4107
3655,1070293,113,4109
3656,1031027,110,4127
3657,1068238,113,4107
3658,5012241,106,5504
3659,1006276,111,4125
3660,1066338,113,4109
3661,7036022,120,4110
3662,6030009,113,4107
3665,1059196,117,4117
3666,6102178,105,4111
3668,7019041,113,4107
3669,2012174,113,4107
3670,1010018,121,4110
3673,1055044,110,5213
3675,4010151,105,4111
3677,5040399,109,4204
3680,4023229,109,4123
3681,1070138,104,4105
3682,4046263,113,4109
3684,7002267,104,4105
3684,7029357,113,4109
3686,1066298,106,5210
3687,7009071,101,4114
3688,6073149,110,5227
3689,6079023,110,5602
3691,1068360,101,4114
3692,7035265,116,5223
3693,1021112,110,5227
3697,1029072,106,5201
3699,5044032,106,4122
3701,5029002,101,4114
3702,3003024,106,5504
3703,1029242,109,4204
3705,5029282,116,4125
3708,5003217,101,4114
3709,1055019,111,4125
3712,1001081,106,4122
3715,1064088,116,4125
3719,7010082,115,4111
3723,4009268,105,4111
3724,1067268,113,4117
3725,6043102,116,4125
3728,5053067,121,4110
3729,6092222,101,4114
3730,2028140,106,5504
3731,6098318,106,5241
3732,3004037,115,4111
3733,6069319,121,4110
3734,1051036,104,5205
3736,1070171,116,4125
3737,1027043,106,5201
3738,1068016,113,4109
3739,6012291,106,4109
3740,1027087,110,4127
3743,1060194,106,5241
3744,2045007,105,4111
3747,7029045,116,4125
3750,5040278,109,4123
3750,1028229,111,4125
3752,6090221,110,5227
3753,1006061,110,5602
3755,7001134,115,4111
3757,4009396,113,4109
3758,7036294,104,4139
3760,3020216,114,4114
3761,3021025,106,4109
3762,4044115,113,4109
3763,5064035,106,4109
3763,6088009,115,4111
3766,1050037,113,4107
3767,1059045,117,4117
3769,6068269,110,5227
3770,5030218,104,4105
3770,1055009,105,4111
3772,2001066,113,4109
3773,5026115,106,4127
3774,7007011,103,4111
3775,4010390,121,4110
3778,6048253,107,4107
3779,2019097,103,4125
3780,1067338,113,4109
3784,7040036,116,4125
3785,1039056,106,5241
3787,1071143,113,4107
3788,3019178,113,4107
3792,7040075,109,4123
3794,4017005,109,4123
3795,4012390,114,5305
3797,2033444,113,4107
3799,5059127,110,4132
3800,4012069,119,4110
3803,4008002,119,4110
3804,5023085,106,4122
3806,6016184,106,5201
3807,6100093,101,4114
3808,1030024,106,5210
3809,1013208,106,4109
3810,6088141,115,4111
3811,2033209,104,4139
3814,2012078,116,4125
3816,6047260,110,5213
3820,6118172,110,5213
3821,5037204,106,5201
3823,1013320,121,4110
3824,7018151,122,4110
3825,1071096,113,4109
3826,2003244,116,4125
3827,2054028,113,4109
3829,3033206,121,4110
3830,1003059,113,4117
3831,7022375,113,4109
3834,1070129,103,4111
3835,4012034,116,4125
3841,4010378,116,4125
3842,4009300,119,4110
3844,1055214,104,4139
3845,3018076,113,4107
3846,2068264,114,4114
3847,2035057,104,4105
3848,4035245,113,4107
3848,3012221,113,4109
3852,6100209,110,5227
3854,4009453,113,4107
3857,5028078,106,4127
3858,4017092,106,5504
3859,5038105,101,4114
3860,7024118,104,4105
3861,5042156,104,4139
3864,4043062,106,4109
3865,2044283,109,4123
3866,2053019,113,4136
3867,5031041,106,4127
3868,4034088,113,4109
3869,5034190,106,4109
3870,4033136,105,4125
3872,6114282,107,4109
3876,1014191,113,4107
3878,4009370,113,4109
3879,3018073,106,4109
3880,5033086,106,5504
3881,7028187,109,4123
3882,2058006,116,4125
3883,5048269,106,4109
3884,6061062,110,5227
3885,5041367,106,5241
3886,2026106,109,4123
3888,7036131,116,4125
3889,5021084,101,4111
3893,7029376,109,4123
3898,3024027,116,4125
3899,1033059,110,4127
3900,7007099,104,4139
3904,1028235,113,4109
3905,6047091,110,5213
3906,1067217,113,4109
3908,7010052,104,5205
3909,4054125,109,4123
3911,2034234,119,4110
3912,1005040,111,4125
3914,6002076,101,4114
3917,6070250,110,5227
3920,1023032,115,4111
3921,2068120,106,5504
3924,5056129,101,4114
3925,1073034,116,4125
3927,1073276,113,4107
3929,1019141,110,5213
3930,1044329,106,5241
3930,4060432,106,4127
3932,2040077,116,4125
3935,5021131,109,4123
3936,2030298,114,5305
3937,1044378,106,4109
3938,7028268,109,4123
3939,1064044,115,4111
3940,5060055,116,4125
3941,5029146,104,5205
3942,7030304,116,4125
3945,5017075,113,4109
3946,4011221,104,4139
3947,7028106,114,5305
3949,4035289,110,5213
3951,2013383,109,4123
3954,7011085,113,4109
3954,7008029,114,5305
3958,1060165,117,4117
3959,7036210,104,5205
3960,4003325,117,4107
3963,6031104,113,4109
3968,6030226,117,4117
3969,1066033,113,4107
3973,2035271,116,4125
3974,2006320,109,4123
3975,5029258,113,4117
3976,5057016,109,4123
3978,6033214,111,4125
3981,2007274,113,4117
3983,7029035,114,5305
3984,5029229,106,4127
3985,1051268,110,5213
3989,6016064,119,4110
3990,2053326,106,5253
3991,1074051,109,4123
3993,2009118,113,4109
3994,6113215,110,5227
3997,2066059,113,4109
3998,4004218,115,4111
3999,7001325,115,4111
4000,7021014,113,4107
4001,5017325,116,4125
4003,1065025,106,5504
4004,7038208,119,4110
4005,1018112,111,4125
4006,2040127,116,4107
4007,6019079,106,4109
4009,6015180,115,4111
4010,7014050,117,4117
4011,3009340,106,4109
4013,2006408,104,4139
4014,6097211,117,4117
4015,2035195,114,5305
4019,5029255,106,5241
4020,2016086,109,4123
4024,7029152,113,4109
4025,1030349,110,5213
4026,4022121,114,5305
4028,6093088,119,4110
4030,6118189,101,4114
4032,3022049,113,4109
4033,4050243,109,4123
4034,4001267,106,5281
4035,6044112,106,5507
4036,2016238,114,5305
4037,1057438,113,4117
4038,7001420,117,4107
4040,1056165,117,4117
4041,1019257,107,4117
4045,2011122,113,4136
4047,7010113,105,4125
4048,7032454,116,4125
4052,2059120,106,4109
4052,7038038,113,4109
4054,2041348,102,4201
4055,1070262,114,5305
4056,4005002,113,4107
4057,6048299,106,4109
4061,4035326,113,4109
4064,2033350,116,4125
4065,3005044,117,4117
4068,4011131,113,4107
4069,1074199,121,4110
4071,1067032,106,4109
4072,4009315,113,4107
4074,4017090,114,5305
4075,3035283,101,4111
4077,2014267,113,4109
4078,1072224,113,4107
4079,7018187,115,4111
4080,6047069,111,4125
4081,2021335,104,4139
4085,2041192,115,4111
4086,4005030,116,4125
4088,4003322,105,4125
4089,6100101,101,4114
4090,7007240,106,5504
4091,1065116,106,5241
4093,1051070,106,5215
4094,7002036,113,4109
4095,2044019,102,4201
4096,2001099,109,4123
4099,7031296,113,4109
4100,4008025,101,4111
4105,2011208,102,4201
4109,1028067,121,4110
4111,2067131,113,4109
4112,6053003,110,5213
4113,1028327,113,4136
4114,6012087,101,4111
4115,1064023,106,5504
4116,5048158,106,4127
4117,4011053,105,4125
4120,1021110,110,5213
4121,7029219,114,5305
4123,1042085,105,4125
4124,4037341,121,4110
4126,1056260,105,4125
4127,7032353,113,4109
4128,4018045,114,5305
4131,5051151,106,4127
4134,4034198,109,4123
4135,1018206,113,4136
4138,7007045,113,4109
4140,6086264,106,5507
4142,1050240,106,5241
4143,1073319,106,5215
4145,1069302,113,4109
4146,1071116,113,4109
4147,6022268,113,4109
4148,7022078,105,4125
4151,7040034,113,4109
4152,7026184,106,4127
4153,3027073,112,4111
4154,6086206,110,5227
4156,3016310,109,4103
4159,1068129,117,4107
4160,3021306,117,4107
4161,2047014,113,4136
4162,7018086,116,4107
4163,4049304,103,4111
4165,7001156,115,4111
4167,2044154,117,4107
4168,1052405,106,5215
4169,6015323,110,5227
4170,2025120,106,5504
4171,7028059,104,4139
4173,1051285,110,5227
4174,2026236,117,4117
4176,7011001,115,4111
4177,2045296,113,4109
4178,5059341,106,4127
4179,2011352,104,4139
4184,1010163,111,4107
4186,1067018,106,5281
4189,1069011,116,5233
4192,7039275,113,4109
4193,7039061,117,4107
4195,3021297,113,4136
4196,1023052,113,4136
4200,4001049,113,4109
4202,6012275,121,4110
4203,2066220,106,5215
4207,6014242,101,4111
4208,6091024,106,5253
4209,6086305,106,5504
4211,1050471,117,4107
4214,2006389,115,4111
4217,2044038,116,5233
4220,5055192,106,5281
4224,4019005,106,5281
4225,3018208,114,4111
4226,6092070,110,5213
4227,1068082,105,4125
4229,1030143,106,5281
4231,2067106,117,4107
4233,7021006,115,4125
4234,2043253,117,4107
4235,3015316,104,5205
4236,7016244,113,4109
4237,1076366,117,4107
4238,1069173,117,4107
4241,1067336,121,4110
4244,2067246,115,4111
4247,2016245,113,4136
4248,1065096,106,5281
4250,4028088,116,5233
4253,4043305,106,5215
4254,1013068,109,4103
4255,5029040,106,4127
4257,6028251,105,4125
4258,1056128,115,4111
4259,5056237,106,4127
4260,6115092,110,5213
4261,1068121,113,4109
4262,2068374,106,4105
4263,5029180,106,5504
4266,5030102,106,5504
4268,4009334,113,4136
4271,4010215,104,4139
4274,6069287,110,5213
4275,2023387,106,4127
4276,2054240,113,4109
4277,1002325,105,4125
4279,7021235,113,4109
4281,4045248,105,4125
4282,7038190,113,4109
4283,2040030,113,4109
4284,6074252,110,4127
4285,1070056,113,4136
4286,1070224,106,5215
4287,2065238,115,4111
4287,4048280,116,5233
4289,1071221,102,4201
4290,5054005,106,4127
4291,7028246,113,4109
4293,7010011,113,4136
4294,1030321,102,4201
4296,1076314,106,4127
4297,2001552,117,4117
4298,1028150,110,4132
4300,6119333,117,4107
4301,1055167,102,4201
4303,1059044,110,4127
4303,4049362,117,4107
4305,4010364,113,4109
4309,1065288,106,4127
4310,7010030,113,4127
4311,6028219,107,4117
4312,2011327,106,5215
4313,4001095,113,4109
4314,2001493,117,4117
4316,6028137,107,4117
4318,6029127,101,4111
4319,4035350,117,4107
4320,1032009,112,4111
4321,2051025,117,4117
4322,4002319,106,5504
4323,4001297,106,5215
4324,1002164,110,4127
4327,1066058,117,4109
4329,6068036,110,4127
4331,7030146,117,4107
4332,5002274,101,4111
4333,2065117,109,4103
4335,7028241,114,5305
4336,6012048,114,5305
4338,4008197,103,4111
4342,6015205,121,4110
4343,2017249,104,4139
4344,4035135,113,4136
4346,2040264,117,4107
4350,5026275,106,4127
4352,6008073,115,4111
4354,2002215,113,4109
4354,2031096,115,4111
4356,6002083,106,5281
4356,1050406,117,4107
4359,6096042,110,5213
4360,5055147,116,4107
4363,1030209,117,4107
4367,1074366,114,4114
4371,5007095,116,5233
4373,7004295,115,4125
4374,2042315,105,4125
4375,4013106,117,4109
4376,7003274,106,4105
4376,1003191,111,4107
4380,7011124,115,4111
4380,5020205,116,4107
4382,4012061,103,4111
4382,7036246,115,4111
4384,6004012,121,4110
4385,2059246,111,4107
4386,1030064,106,4127
4390,5021067,117,4107
4391,4003338,109,4103
4392,1018338,105,4125
4393,2033125,113,4136
4395,7033205,113,4127
4396,2041093,103,4111
4397,7025165,115,4111
4400,5020088,113,4109
4401,2041253,105,4125
4402,1064335,113,4109
4403,1068138,115,4111
4404,6087282,101,4111
4406,7002227,104,4139
4408,7037060,113,4109
4409,1005073,109,4103
4412,3015091,106,4127
4416,6031311,105,4125
4417,4035288,113,4109
4419,7002357,116,5233
4422,2067409,117,4107
4425,6069332,110,5243
4427,5061342,106,4127
4428,6034076,117,4117
4429,5007266,110,5213
4431,5027193,106,4127
4432,4011145,113,4109
4435,2053079,110,5213
4436,4002165,104,4139
4437,6087274,107,4107
4438,6004008,110,4127
4439,6001022,106,5215
4440,2058038,117,4107
4441,2065002,116,5233
4442,1070288,108,4111
4443,2017366,105,4125
4444,2055291,113,4109
4446,1055238,119,4110
4447,2027038,116,4107
4449,1029316,105,4125
4453,6013350,101,4111
4453,6095258,117,4109
4456,5039292,110,4127
4457,1021239,105,4125
4459,1058063,107,4117
4460,6094118,110,4127
4462,5009001,113,4109
4463,1027026,102,4201
4464,7013103,117,4109
4465,1060125,106,5215
4468,6018343,116,5233
4469,2031153,102,4201
4471,7005439,104,4139
4472,2007076,110,4127
4473,5012236,105,4125
4475,7039146,106,5504
4476,1062227,109,4103
4477,6034271,110,4132
4478,1067182,117,4107
4482,7021319,103,4111
4485,7002283,110,4127
4486,2056005,113,4109
4487,4028198,117,4109
4488,7021058,104,4139
4493,2001267,106,5504
4494,4012096,119,4110
4495,6031287,114,4114
4499,1051257,110,4127
4500,1066091,110,4132
4501,5048069,106,4127
4503,7024147,113,4136
4505,4019204,113,4136
4507,1064346,104,4139
4508,3027062,114,5305
4509,2049031,115,4111
4510,4002072,117,4109
4513,5030115,114,5305
4514,6091189,107,4117
4516,1071284,106,5243
4518,1034280,120,4110
4522,1005060,111,4107
4523,1065050,106,5281
4524,6020304,101,4125
4525,1027199,105,4125
4527,6047147,110,4127
4529,4029224,116,4107
4533,1066264,117,4117
4534,2065042,102,4201
4536,3002194,117,4107
4537,4010255,113,4136
4538,2012071,104,4139
4539,5026141,106,5243
4540,4033131,115,4111
4541,6068203,110,4127
4541,6028286,123,4110
4544,2016176,104,4139
4545,7025024,117,4109
4546,1004066,110,4127
4549,7018138,117,4117
4550,6077099,106,5253
4551,2041212,108,4111
4551,1044210,113,4136
4553,6119265,120,4110
4555,1067312,104,4139
4561,5003134,123,4110
4562,6013346,101,4111
4563,4010130,104,4139
4567,3016314,106,5253
4568,6071146,101,4125
4569,2031290,103,4125
4570,4012039,119,4110
4572,6087119,120,4110
4573,2049160,113,4109
4574,2027134,115,4111
4575,6015066,101,4111
4576,6100177,101,4111
4576,4017246,116,4107
4580,2041226,115,4111
4582,6086228,113,4109
4583,4009074,120,4110
4584,1072051,113,4127
4585,1038001,117,4117
4587,6068121,110,5243
4589,4050218,114,4114
4592,2065266,117,4107
4593,2009068,104,4139
4594,1065213,106,4105
4597,2030277,101,4111
4599,7001089,115,4125
4600,1072370,113,4136
4601,4053133,117,4109
4603,6012232,120,4110
4604,6094225,107,4107
4605,2011371,113,4136
4606,4008269,104,4139
4607,7014014,103,4111
4609,1068037,104,4139
4611,6067006,110,5243
4615,7029207,114,4114
4616,6097152,107,4117
4617,5037045,116,4109
4619,1032306,117,4107
4620,1028070,110,5243
4623,5038203,109,4103
4623,2014029,116,4109
4625,1071202,116,4107
4628,2002237,104,4139
4633,7010088,120,4110
4634,6032120,123,4110
4637,5005245,112,4111
4642,7030017,113,4127
4643,5015250,116,4107
4644,1014212,106,5253
4648,1067159,117,4107
4649,2046127,114,4114
4650,2033121,103,4111
4652,2041197,105,4125
4653,5015278,105,4125
4654,7010170,103,4111
4655,6087198,112,4111
4657,2068177,104,4139
4658,5044038,117,4107
4661,6068104,110,5243
4662,5056322,106,5253
4666,1070228,105,4125
4669,2018290,117,4107
4671,2022303,117,4109
4672,4034299,117,4107
4673,7003075,115,4125
4674,1066268,104,4139
4680,4027085,116,4109
4681,2028293,115,4125
4684,6098300,110,5243
4686,5012006,110,4132
4687,6091324,106,5243
4688,5026169,106,5243
4689,6074266,110,4132
4690,4012058,109,4103
4691,2049023,116,4107
4694,1050116,110,5243
4699,1067038,119,4110
4702,7008208,114,4114
4703,6100187,106,4133
4704,7021266,106,4133
4707,4032232,113,4127
4708,5007232,106,5243
4709,1018018,104,4139
4710,6100022,101,4111
4711,1022142,105,4125
4715,6067057,110,5249
4716,1068334,105,4125
4717,6093256,120,4110
4718,2068087,120,4110
4720,1073366,117,4107
4721,5055081,106,5507
4721,5003315,116,4107
4723,7002116,116,4107
4725,1038018,105,4125
4725,2040103,107,4107
4727,6004155,101,4125
4730,2047095,116,4107
4731,1068012,106,5243
4733,6091235,123,4110
4735,2056375,120,4110
4736,2008305,104,4139
4738,4008288,117,4109
4739,2043293,117,4107
4740,5040164,106,5243
4742,7009023,116,5267
4743,7014132,117,4117
4744,2033210,113,4127
4746,7001398,105,4125
4747,2005001,117,4109
4749,1018217,104,4139
4750,6099208,107,4107
4750,6036229,117,4117
4753,4011137,110,4132
4755,3003017,117,4109
4758,7027012,116,4107
4760,1072351,109,4103
4764,2040136,101,4111
4765,6069109,102,4201
4770,2041181,119,4110
4771,1071100,105,4125
4772,2017047,106,5243
4773,6050241,110,4132
4774,5051051,106,5243
4777,1073103,114,4114
4778,7029239,116,4109
4779,7003253,119,4110
4780,7022161,101,5255
4781,7036048,113,4127
4782,1071182,110,4132
4784,2043200,117,4109
4786,7018032,115,4125
4790,5048095,106,5503
4793,3012197,106,5505
4794,2030038,103,4111
4795,4023056,117,4109
4800,1066133,101,5255
4802,4044001,101,4111
4806,5012147,113,5303
4807,1032212,104,4139
4812,6047131,106,5507
4813,1004162,115,4125
4816,1051220,106,5243
4818,4022203,103,4125
4820,6047377,110,4132
4822,7022361,109,4103
4823,6018046,110,4132
4825,4012071,119,4110
4826,1027225,110,4132
4827,2065110,108,4111
4828,1050069,113,4127
4831,1028343,111,4107
4832,4010042,114,4114
4834,5026397,112,4111
4835,3018171,106,5507
4837,1082017,103,4111
4839,7021198,106,5507
4840,7021184,117,4117
4841,6073055,110,4132
4842,1067205,117,4109
4843,6077145,113,4127
4845,2006417,117,4117
4846,6089289,114,4114
4847,3023068,117,4109
4848,2060068,117,4109
4850,5052190,101,4111
4850,6108030,101,4111
4854,3013130,106,4133
4855,4055252,116,4109
4857,2068336,111,4107
4859,2040278,116,4107
4861,2041318,117,4109
4862,3013225,116,4107
4863,6035209,106,4105
4864,4036296,116,4107
4866,1056048,107,4117
4867,6015254,101,4111
4868,1002269,111,4107
4870,5002114,107,4117
4872,7030008,109,4103
4873,4019135,113,4127
4875,1031112,123,4110
4879,5009229,101,4111
4880,3005246,104,4139
4883,1067372,120,4110
4885,6087259,123,4110
4886,3025023,115,4125
4887,2012254,104,4139
4889,1050018,116,4109
4892,1066352,115,4125
4894,2043404,116,4107
4896,2038191,108,4111
4897,1047020,113,4127
4900,4009063,120,4110
4904,2067423,111,4107
4905,2008042,114,4114
4906,6002038,101,4111
4907,7018176,104,4139
4908,1067058,107,4109
4909,7021378,104,4139
4910,6061112,101,4125
4911,2049017,116,4107
4912,7022027,107,4107
4916,6099044,107,4109
4917,7035002,117,4109
4918,7004254,115,4125
4919,4045024,109,4103
4920,7021012,104,4139
4922,1067151,117,4108
4923,4034196,109,4201
4924,4018116,106,5505
4925,2051159,117,4109
4926,4027182,116,5267
4927,6067033,107,4107
4928,1065304,104,4139
4929,1059248,106,4133
4930,5007010,117,4109
4931,2055153,102,4201
4934,5003237,116,4109
4938,1072198,117,4108
4939,4010098,117,4109
4941,7022420,115,4125
4942,2019221,115,4125
4946,6092154,107,4109
4947,1021175,103,4111
4948,5017019,116,4107
4954,5038422,106,4130
4956,6090246,123,4110
4957,6015007,101,4125
4958,6090278,114,4125
4960,2043387,104,4139
4961,7038064,118,4111
4962,3023056,120,4110
4963,1069329,113,5303
4964,2044190,108,4111
4966,4010280,116,4107
4967,7035057,106,4105
4968,2018063,109,4103
4969,1023045,101,4125
4969,6092051,123,4110
4971,3013074,123,4110
4972,1039387,107,4109
4973,2049098,101,4111
4976,6031253,110,4132
4977,1065151,116,4107
4979,4039313,116,4109
4981,6098044,123,4110
4987,6097119,107,4107
4990,6002306,121,4111
4992,6101069,110,4132
4993,7029145,114,4111
4994,6029141,109,4103
4997,5004316,113,4127
4999,5015117,114,4125
5000,2007075,114,4114
5005,2017137,114,4114
5009,6047115,110,4132
5010,6086330,116,4109
5011,1073115,116,4109
5012,2043265,108,4111
5017,4043013,107,4117
5018,2041010,118,4110
5020,2030267,114,4125
