Rank ,RollNo,InstituteCode,CourseCode
2927,1042044,116,4125
2928,6007079,106,4101
2929,2029027,106,4101
2930,4012289,106,4109
2931,6008230,101,4110
2933,5018045,106,4170
2934,2051079,116,4125
2935,2013035,111,4111
2937,5020108,113,5502
2938,1046249,101,4110
2938,1045028,106,5504
2940,1056255,106,4109
2941,1003162,116,4125
2942,2043135,113,4109
2945,2001399,113,4109
2946,7001437,106,4109
2949,4008058,109,4123
2950,7011015,116,5233
2955,6002235,107,4125
2956,7023026,104,4139
2957,5012057,106,4109
2958,1002204,110,5201
2959,2002287,113,4109
2960,5020275,114,4110
2962,1040118,113,4107
2963,1021051,113,4107
2964,4001028,107,4125
2965,1016198,108,4110
2966,2046219,108,4110
2967,4008272,106,5210
2968,4012213,116,4125
2969,4024078,105,4111
2971,4019269,116,4125
2974,2018101,104,4139
2975,4006062,113,4107
2978,4008102,113,4109
2979,1015325,102,5245
2980,4033155,106,5210
2981,2033182,106,4101
2982,3012108,112,4110
2983,6045257,110,5201
2984,6003229,101,4110
2985,1033270,116,4125
2986,1003217,106,4109
2987,4006145,108,4110
2988,1056147,113,4109
2989,6028015,106,4109
2990,7016135,113,4109
2992,2013285,113,4109
2994,4014114,113,4107
2995,2029250,116,5233
2996,6065033,106,4101
2997,1054418,113,4107
2999,4025217,109,4123
3000,1032106,102,4201
3001,6003260,110,5201
3002,1003016,106,4101
3003,1054275,113,4107
3005,6034146,106,4101
3006,6023171,106,4109
3007,2029024,108,4110
3008,1016389,105,4111
3010,4008107,114,4110
3011,2017315,106,4101
3012,6063223,110,5602
3013,5018019,106,4101
3014,1046148,114,4110
3015,2017160,113,4107
3016,6022253,107,4125
3017,1013323,116,4125
3018,7008051,113,4136
3019,2029192,116,4125
3020,2051036,106,5504
3021,6052208,108,4110
3022,1045034,116,4125
3023,2046026,116,4125
3024,7027222,101,4110
3025,1032301,110,5227
3027,1047269,101,4110
3027,7024077,110,5227
3030,6002144,106,4109
3032,4006215,113,4107
3037,4012384,116,4125
3040,2034046,111,4111
3041,5002341,106,5210
3042,6034172,116,5223
3043,1044474,113,4109
3044,1055334,113,4109
3045,2029147,106,4101
3046,2007234,116,4125
3048,5011052,106,4109
3050,1042087,106,5215
3054,6053294,110,5201
3055,6007075,106,5201
3059,5002208,106,4101
3060,5018089,106,4122
3061,7001097,104,4105
3063,1040208,107,4125
3063,6080056,110,5210
3065,2011247,116,4125
3067,1017365,106,4101
3069,6064066,110,4127
3070,5038029,106,4109
3071,1040121,106,5201
3072,1024226,106,4122
3073,2017150,104,4139
3074,6008085,107,4125
3075,7012056,113,4107
3076,1045026,113,4109
3078,1001060,112,4110
3080,1056159,113,4109
3082,6002248,101,4110
3083,3015108,106,4122
3084,3010047,104,4105
3085,5020118,113,4107
3087,4007295,106,5504
3089,5040308,106,5210
3090,1042086,110,5210
3091,2011196,106,4170
3093,1002103,101,4125
3095,7001119,113,4109
3097,1017329,106,4101
3098,5034304,111,4111
3102,7027146,116,5223
3103,1042072,106,5201
3104,6081028,110,5210
3105,6063159,110,5227
3106,1042400,106,4101
3107,1044094,106,5504
3108,4002147,105,4111
3110,1044044,113,4117
3111,5018178,116,5223
3112,4031115,116,5223
3113,6002030,106,4109
3114,6063061,106,4101
3117,1016219,110,5201
3118,6034128,107,4125
3119,1042479,106,4101
3120,1022337,106,4101
3121,3007017,113,5502
3122,7018058,113,4109
3123,7012039,113,4107
3124,7027033,116,4109
3129,4001190,116,5223
3130,4006014,113,4109
3132,2029089,113,4109
3134,7002148,113,4136
3135,6064004,112,4110
3136,2033210,113,4109
3137,1044257,117,4107
3138,6053339,110,4127
3139,4006220,106,4122
3140,6053214,106,5201
3141,7001195,116,5233
3142,1043419,113,4109
3143,1013044,111,4125
3144,1045154,112,4110
3146,1044406,106,5210
3148,6002131,106,4122
3149,4002245,113,4107
3150,5040226,117,4117
3151,2013057,114,5216
3152,4024309,109,4123
3154,7012172,106,4109
3155,7024142,113,4107
3155,1064185,113,4109
3159,4032198,113,4107
3160,1022176,106,4122
3161,1013071,106,4122
3162,4012077,113,4109
3163,7024047,116,5233
3166,2007293,106,5201
3167,1015322,110,5227
3170,6006015,113,4109
3174,1038198,109,4123
3175,1033163,121,4110
3176,1043397,113,4109
3178,1054295,113,4107
3179,1031301,112,4110
3180,4016041,113,4109
3182,2042032,114,4110
3183,2003054,113,5502
3184,6063245,110,5227
3185,3013053,104,4139
3187,1043245,113,4109
3190,5009098,113,4107
3191,1045088,113,4107
3192,6001083,110,4127
3194,1025003,113,4109
3195,6003219,107,4125
3196,7013031,112,4110
3198,6004094,114,4110
3200,4006243,113,5502
3202,5012091,113,4109
3203,7026032,113,4107
3205,2027076,113,4109
3206,5025348,106,4127
3208,1046234,113,4109
3209,2046133,114,4110
3212,1009127,117,4401
3213,7022160,113,4107
3216,5040268,113,4107
3217,7012385,113,4107
3218,4001048,111,4111
3219,1017236,113,4107
3220,4001348,111,4111
3223,2017093,114,4110
3224,5035044,104,4105
3225,2012345,113,4107
3227,2019020,113,4109
3228,4019135,113,4136
3230,4032106,116,5233
3231,1024207,114,4110
3232,1031058,104,4105
3233,6033186,105,4111
3235,1044212,106,4170
3238,6002208,112,4110
3240,1033300,112,4110
3242,7019125,106,4122
3243,4004281,113,4109
3244,2027113,111,4111
3245,7001198,113,4107
3246,6008232,113,4109
3247,2033023,113,4109
3251,6001027,111,4111
3252,4031180,109,4123
3253,4024137,113,4109
3254,1017371,109,4123
3256,6049095,107,4125
3257,7004101,113,4107
3258,4033045,113,4109
3260,3015213,113,4109
3261,6073076,110,4127
3262,2039125,104,4105
3265,2051123,113,4109
3267,6046298,101,4111
3268,4004369,109,4123
3269,2035247,104,4139
3271,1022224,105,4111
3272,2035116,113,4109
3273,5020346,117,4117
3274,6059208,110,4127
3276,1001196,110,5213
3278,2034224,110,5602
3279,1017125,112,4110
3280,1015123,102,4201
3281,6022013,110,5213
3282,1043280,113,4109
3283,7001296,116,5233
3284,2033077,111,4125
3286,2019101,116,5233
3290,4001038,113,4109
3291,1051396,106,5215
3292,3013034,106,4170
3293,6015278,111,4111
3295,6086094,110,5201
3296,6069076,110,5227
3297,1038223,104,4105
3298,1047050,104,4105
3300,1046051,106,5504
3302,3014162,112,4110
3303,7027444,109,4123
3304,1055447,106,5210
3305,1021071,102,4201
3306,2033121,112,4110
3307,6066055,110,5602
3308,1045096,106,5210
3310,7012032,114,4110
3312,6001145,114,4110
3313,2021027,116,5233
3314,7001405,106,4170
3315,6004258,114,4110
3317,5025341,107,4118
3318,1003163,103,4111
3320,7014029,113,4136
3321,1022169,110,5213
3323,1045264,114,4110
3324,1047121,113,5502
3325,1044171,105,4111
3328,2026272,116,4107
3329,1045067,114,4110
3333,1046210,113,4109
3334,2035091,106,4170
3335,2008100,107,4125
3337,1042447,114,4110
3338,1042480,105,4111
3339,7024006,112,4110
3341,6034144,113,4109
3343,6002219,110,4127
3344,6024174,107,4107
3345,6005106,107,4125
3347,3015233,113,4109
3348,5011101,106,5215
3349,5011013,106,5215
3351,3018133,114,4110
3352,7006047,113,4136
3353,2033026,109,4123
3354,2013016,113,4107
3355,7002103,116,5233
3359,2033147,106,4122
3360,4025160,113,4109
3361,6059182,110,4127
3363,2048031,117,4401
3365,1016095,106,5210
3366,7023009,113,4107
3367,7007035,109,4123
3368,4002156,106,4170
3369,2019030,112,4110
3370,7001191,112,4110
3371,1038168,117,4107
3372,2012100,107,4125
3373,5033114,106,5201
3374,5016086,114,4110
3377,1042420,113,4109
3379,4025268,113,4109
3382,2011037,112,4110
3384,2017037,114,4110
3385,7007181,113,4117
3387,1031194,102,4201
3388,6046263,114,4110
3389,6046249,110,5213
3390,2048036,113,4107
3391,6034188,101,4111
3392,3014276,113,4136
3394,1024171,114,4110
3396,1046006,108,4125
3397,5003034,110,5213
3399,7012133,113,5502
3400,2033046,104,4105
3401,5041058,106,5215
3402,5030038,106,4127
3406,6064038,112,4110
3407,1022309,106,5281
3408,6001075,110,5227
3409,1016313,117,4107
3410,6023244,101,4111
3411,6049094,105,4111
3412,7024048,104,4105
3413,4006170,113,4109
3414,1040098,106,5201
3415,1032046,105,4125
3416,3014027,113,4109
3417,4036207,109,4123
3419,6054224,113,4109
3420,1040189,110,5213
3421,7011055,106,4170
3422,6081056,110,4127
3424,6052162,106,4170
3425,6059092,110,5602
3426,1002010,104,4105
3427,1045200,113,4107
3428,6080241,110,4127
3429,2033053,106,4170
3430,5024075,109,4123
3431,6080168,110,4127
3432,1046359,114,4110
3434,1045041,109,4123
3435,6006066,101,4111
3436,2002029,113,4107
3437,5009009,106,4127
3438,7008259,111,4111
3439,2013257,113,4107
3441,6005188,117,4117
3443,4031095,112,4110
3444,4012291,113,4107
3445,4012234,106,5504
3446,1003321,110,5227
3447,4022118,107,4125
3449,5042202,106,5215
3450,4001326,105,4111
3451,2033279,114,4110
3452,4031178,113,4107
3454,1054338,117,4401
3455,6002065,106,4127
3456,4032169,113,4107
3457,5002344,106,5215
3459,4032247,111,4111
3460,2010343,114,4110
3461,1022162,105,4111
3462,2051145,106,5215
3463,2012334,104,4105
3464,4007237,113,4107
3465,1032083,110,5602
3467,3004143,117,4109
3468,1010061,110,5213
3469,4012285,113,5502
3470,2023101,106,4127
3471,5036232,107,4125
3473,5002222,106,4170
3475,6081134,110,4127
3481,1047198,107,4125
3483,2029007,112,4110
3484,1043205,113,4136
3485,7012393,113,4107
3487,1054358,114,4110
3488,1015263,102,4201
3491,1031107,110,5201
3492,1013151,113,4136
3493,4019136,116,4109
3497,4006120,105,4111
3498,4009273,109,4123
3499,1044453,114,4110
3500,6035130,101,4111
3501,6023038,110,5213
3503,6002115,111,4125
3504,6081275,107,4117
3505,2031252,113,4117
3507,4024284,113,4107
3508,7027412,113,4107
3509,1042034,110,5227
3509,1046245,113,4136
3513,1002132,113,5502
3516,5025191,107,4118
3518,1056461,113,5502
3519,1007008,113,5502
3521,2039167,104,4105
3528,5038055,106,4127
3530,4012189,105,4111
3531,5016078,109,4123
3532,5025027,109,4123
3534,1064031,102,4201
3535,4006102,104,4105
3537,1024267,106,5241
3539,4001089,109,4123
3541,7012057,113,4107
3543,4004237,115,4111
3545,2026096,104,4105
3547,2011217,104,4105
3548,1045406,106,5504
3549,4002165,117,4109
3550,1045053,113,4107
3552,7022079,104,4139
3555,4022154,114,4110
3556,1016419,109,4123
3557,1046297,110,5213
3560,6034150,101,4125
3563,4006121,116,4107
3564,1016050,110,4127
3565,1042340,109,4123
3566,7027304,115,4111
3567,3012160,116,4109
3572,2007362,113,4117
3573,4007302,105,4111
3573,4019153,109,4123
3575,7008017,114,4110
3576,5018114,106,5507
3578,5020125,114,4110
3579,2002398,106,5504
3580,2026082,109,4123
3581,6005120,117,4107
3583,7012101,114,4110
3584,1045440,114,4110
3585,6053200,113,4136
3587,1046133,113,4117
3588,5033227,106,4133
3588,6063182,107,4125
3591,2023045,105,4111
3592,1040141,104,4139
3593,1031056,110,5227
3594,3010031,117,4107
3595,1013124,110,4127
3596,1017116,113,4107
3598,3007027,114,4110
3599,6002005,106,5215
3600,4006235,114,4110
3601,6002195,113,4107
3602,6046258,110,5213
3604,1010133,106,5504
3605,1003298,113,4136
3606,6081167,111,4125
3607,7010029,103,4111
3608,2010233,110,5227
3609,1066351,106,5504
3610,6020003,105,4111
3611,5036255,106,5504
3612,5012012,107,4107
3613,4025137,116,4107
3614,1015070,103,4111
3615,3010072,113,4107
3616,1017171,102,4201
3621,1043043,104,4139
3622,1065046,114,4110
3623,1024012,113,5502
3624,6004165,110,5213
3627,7002224,113,4107
3628,1002219,114,4110
3629,4006008,116,4107
3630,5034287,117,4117
3631,7008354,106,5504
3632,6080040,110,5227
3633,4006294,109,4123
3635,1015054,111,4125
3636,4006350,113,5502
3637,5025114,110,5213
3638,5038309,106,4127
3639,1045311,111,4125
3641,1046216,109,4123
3643,5018161,106,4127
3644,4008178,117,4107
3645,2046130,110,5213
3646,4024346,116,4109
3648,1047091,113,4136
3649,1034031,111,4125
3652,6086116,110,4127
3655,1064117,117,4109
3656,1046065,115,4111
3657,5020095,109,4123
3659,5025310,113,4117
3660,6002093,107,4118
3661,2026093,106,5281
3662,4031282,103,4111
3664,4031304,117,4107
3665,4025229,109,4123
3666,1046135,114,4110
3668,1022237,110,4127
3670,2026149,105,4111
3672,2052044,116,4109
3675,2035048,101,4111
3677,6023240,110,5227
3679,1045042,113,4136
3680,5014119,106,4127
3682,4015162,117,4401
3684,7019007,117,4109
3685,6035103,114,4110
3686,5038124,106,5507
3691,2034230,106,4127
3693,3013155,120,4110
3695,5020308,106,4127
3696,5002305,110,4127
3697,2052123,104,5205
3700,1043039,117,4401
3701,1015333,106,5281
3702,1024083,106,4127
3704,1034107,110,5227
3705,4031311,106,5507
3706,1033340,114,4110
3707,7023096,116,4109
3710,7022140,105,4125
3711,5002135,109,4123
3713,7027320,116,4109
3714,1003168,111,4125
3715,2012148,107,4118
3717,2029317,104,4139
3718,4025232,116,4107
3719,5012101,106,5241
3720,6053206,110,5227
3722,2034167,109,4123
3723,4022111,113,4136
3724,7027346,105,4111
3726,7014080,113,4136
3727,4022134,116,4109
3728,4001058,116,4107
3733,7001394,113,4136
3734,2023135,104,5205
3741,1003227,109,4103
3742,1044198,110,5227
3744,2023280,117,4107
3745,3013108,114,4110
3746,1042249,117,4107
3747,7024082,115,4111
3748,2009025,116,4109
3749,4025317,116,4107
3750,1020364,102,4201
3751,1029367,104,5205
3752,6007257,117,4107
3754,1044252,114,4110
3756,2027060,106,5281
3757,5038344,106,4127
3759,4006059,113,4136
3759,1043429,115,4111
3761,4033137,116,4109
3762,4024322,105,4125
3763,3012295,117,4109
3765,4024110,109,4123
3766,7018003,116,4109
3767,2025269,109,4103
3768,1017149,115,4111
3769,4006257,114,4110
3770,3015162,116,4107
3771,1040123,117,4107
3772,1025008,106,5507
3774,1023358,110,5227
3775,1016431,110,5213
3777,6052308,110,4132
3778,5014203,106,4127
3780,4001342,111,4125
3781,6005067,107,4118
3782,6037002,117,4401
3784,1042240,117,4109
3785,1015330,110,4127
3786,4006252,114,4110
3787,5033299,117,4117
3788,1017145,117,4109
3789,2019102,104,5205
3791,7003361,117,4109
3792,6080146,110,5243
3793,4001325,117,4107
3795,7004173,104,4139
3796,1002086,104,4139
3798,5026037,113,4136
3799,2035178,106,4127
3800,6034243,114,4110
3801,4032173,113,4136
3802,6006043,115,4111
3804,1044320,121,4110
3805,5018041,106,4127
3806,6002099,105,4125
3807,1066002,114,4110
3808,5012112,109,4123
3809,4006110,116,4107
3810,6021192,117,4107
3811,1043360,113,4136
3812,2001173,117,4107
3815,2042009,106,4127
3817,7004174,104,4139
3818,2001287,115,4111
3822,7015160,110,5213
3823,1016165,104,4139
3824,6034257,111,4125
3825,5010246,106,4127
3827,6005086,111,4125
3829,1046142,113,4136
3831,2033136,105,4125
3832,6006054,106,5241
3834,4031263,106,5504
3836,6004274,114,4114
3837,1024218,114,5216
3838,1045296,111,4125
3839,1016433,110,5213
3840,5025300,113,4117
3841,4036250,116,4107
3842,2046018,116,4107
3843,3015062,117,4109
3844,1046014,117,4401
3845,6002197,113,4117
3847,4001181,117,4107
3850,6004035,117,4117
3852,4001150,102,4201
3853,2003040,116,4109
3854,6007263,105,4125
3855,5018018,117,4107
3856,1046256,116,4109
3857,4006135,106,5504
3858,1043089,114,4111
3862,4032258,110,5213
3863,2033091,106,5253
3864,4001228,117,4107
3867,2018151,113,4136
3869,1064135,113,4136
3870,5033221,117,4107
3871,5003026,106,4127
3871,1044165,109,4123
3873,2012274,115,4111
3874,2010159,104,4139
3875,1031253,109,4123
3877,1042259,113,4136
3878,1001058,106,5253
3879,1015190,117,4107
3880,6063062,101,4125
3881,4024360,109,4123
3883,6081016,110,4132
3884,1043334,103,4111
3886,6081004,106,5507
3887,1045428,117,4107
3888,6034026,106,5253
3888,6004099,110,4132
3890,1064180,117,4117
3891,2033032,105,4125
3893,6001105,115,4111
3894,7001056,104,4139
3896,6004095,101,4111
3897,7014050,113,4136
3898,2035074,114,5216
3899,6034147,121,4110
3900,1003023,114,5216
3903,1013334,115,4111
3904,6052261,109,4123
3910,6005126,101,4111
3911,1045290,116,4109
3912,1043061,113,4117
3913,6037065,114,4111
3914,3012225,117,4107
3918,3002160,117,4107
3919,1033322,101,4111
3920,1002357,105,4125
3924,2012275,109,4123
3926,6003264,106,5281
3927,7007072,104,4139
3928,7023531,116,4107
3929,2027021,114,4134
3930,2017428,104,4139
3931,2046177,109,4123
3932,1033186,110,5243
3933,1065294,117,4107
3934,4019034,105,4125
3935,2046049,117,4401
3936,6063128,110,4132
3939,4029113,109,4123
3945,4021098,116,4109
3947,5036191,106,5507
3948,7027080,114,4114
3949,1043313,105,4125
3950,1023443,115,4111
3951,7024045,113,4117
3952,1044272,106,5241
3956,2018061,106,5507
3957,6062029,110,5227
3960,6052092,107,4117
3962,1046129,116,4109
3963,6002116,107,4107
3965,1002151,113,4117
3967,6080009,106,5507
3968,2007365,109,4123
3969,4001198,104,5205
3970,2043160,116,4109
3972,6007004,117,4109
3973,2005017,115,4111
3975,1040059,116,4107
3976,2011179,104,4139
3977,6005204,114,5216
3981,2001201,117,4109
3984,2046217,117,4401
3987,7016044,110,5227
3988,2023104,117,4107
3989,1015061,104,5205
3992,1054268,114,5216
3994,3014179,107,4118
3995,7005068,117,4109
3997,6034135,117,4108
3998,4004245,106,5504
3999,4001155,114,5216
4000,1044297,116,4109
4003,1045243,115,4111
4004,4008220,116,4109
4005,7024032,116,4109
4008,6060004,111,4107
4009,4009112,106,4133
4010,5033028,106,4127
4011,5026017,106,4127
4013,7016109,110,5227
4015,6063208,110,4132
4017,4024215,116,4107
4018,1046437,117,4401
4019,3009025,115,4111
4020,6037304,121,4110
4021,7015019,109,4123
4022,5014157,117,4107
4023,3013039,116,4109
4024,7002286,114,5216
4025,5038069,117,4107
4027,6080042,107,4107
4028,5036182,106,4133
4029,1046212,106,5281
4030,2051110,104,4139
4032,1040164,114,4125
4033,4032275,106,5504
4035,1015150,109,4123
4036,3013001,121,4110
4037,1042212,107,4118
4038,5002051,114,4114
4040,1043259,107,4109
4042,6003228,107,4118
4045,3007005,115,4125
4047,1015088,117,4107
4049,1044213,117,4109
4050,4006041,117,4401
4051,4019300,116,4107
4053,1016049,109,4123
4054,3010032,117,4107
4055,4032312,109,4123
4059,2034178,116,4107
4060,7024024,114,4114
4062,1064176,117,4401
4064,1038065,106,5504
4065,3015184,106,5507
4067,7023233,116,4109
4072,6049096,105,4125
4073,2013183,116,4109
4074,1054251,104,4139
4075,6033201,115,4125
4077,5033042,106,5281
4078,7001278,115,4111
4079,2018126,116,4107
4080,4024068,105,4125
4081,5038273,106,5504
4085,4031159,116,4107
4087,2007040,117,4107
4088,2017287,104,4139
4089,4001296,116,4107
4090,6005285,106,5241
4092,6033194,101,4125
4093,6037027,101,4111
4094,5009132,105,4125
4095,5020335,106,5243
4097,2050088,116,4107
4099,2006075,104,4139
4100,1020386,110,5243
4102,6034288,112,4125
4103,1017251,105,4125
4104,5020140,116,4109
4106,2046157,117,4401
4107,5036107,117,4109
4108,6035057,101,4125
4109,7024063,109,4103
4110,7007028,116,4109
4112,6053220,106,5504
4113,5002087,110,5227
4114,1032342,117,4107
4115,5020078,109,4103
4119,1016364,117,4117
4123,1044366,116,4109
4123,3013083,117,4109
4125,5012018,116,4109
4126,4001304,106,5281
4127,6034076,103,4125
4127,5002010,117,4109
4130,4012366,114,5305
4132,1031204,111,4107
4133,2029229,104,4139
4134,4006169,105,4125
4136,7008169,104,4139
4137,4024267,109,4201
4140,4008070,117,4107
4141,4019185,105,4125
4142,5016053,114,4125
4144,6035105,116,4107
4146,7004165,117,4107
4149,2028213,104,5205
4151,6001045,107,4107
4152,6057016,114,4111
4153,4012373,116,4109
4154,6036183,110,4132
4155,2034065,104,4139
4157,5020010,117,4109
4158,7001395,114,4114
4159,5033063,114,4125
4160,2052022,114,4125
4161,1002148,102,4201
4162,4031417,116,4107
4163,1003085,108,4125
4166,1024200,106,5241
4168,2034103,116,4109
4169,1043331,116,4109
4170,1022172,110,4132
4171,4006191,117,4109
4172,1024138,105,4125
4173,4022094,113,4127
4174,5025219,110,5227
4175,1064019,113,4127
4176,6075128,110,4132
4177,6005278,107,4118
4178,2002194,117,4109
4179,6003126,113,4127
4180,1016238,104,4139
4183,6006138,114,4125
4184,4019080,116,4107
4187,5002242,117,4107
4188,5041048,106,5243
4190,1017167,116,4107
4191,1045031,117,4109
4192,4032179,116,5214
4193,5018059,106,5243
4196,4031297,116,4109
4202,4007297,117,4109
4203,6036095,101,4111
4204,1032349,103,4111
4205,2023039,106,5241
4206,5038319,102,4201
4210,6002148,117,4401
4211,2046004,115,4111
4212,2011189,116,4107
4216,6001152,117,4117
4218,5020388,114,4111
4221,5012061,114,4114
4224,1064008,115,4125
4225,6046264,121,4110
4226,5002115,106,4130
4227,1056390,116,4109
4228,6038032,105,4125
4230,5003038,113,4127
4231,3011288,106,5504
4232,6022125,121,4110
4235,2013072,115,4125
4236,5039267,117,4401
4238,1046345,104,4139
4245,6084162,110,5227
4246,7027281,112,4111
4247,5026149,109,4103
4251,1010119,106,5241
4252,1017091,113,4127
4253,4025172,121,4110
4254,1013255,106,5241
4255,7014045,104,4139
4256,1020349,104,5205
4257,1040104,117,4109
4258,1040057,113,4117
4259,7015097,104,4139
4260,3033009,117,4109
4261,4007298,106,5504
4262,3013054,106,5241
4263,2033059,108,4111
4264,7027359,106,5253
4266,7002139,115,4111
4269,2034208,116,4107
4270,1045043,117,4109
4271,2011216,104,4139
4276,4012131,114,4114
4281,2026098,115,4125
4282,1020335,111,4107
4283,1042457,104,4139
4284,5002090,106,5241
4286,1040182,120,4110
4287,6034069,101,4111
4289,7027384,116,4107
4290,1022268,107,4117
4292,6034274,106,5243
4293,2033092,116,4107
4295,3012239,114,5305
4297,1008209,113,4127
4298,3002065,116,4109
4300,6052113,121,4110
4301,2001021,116,4107
4308,2032090,115,4111
4310,4015098,116,4107
4312,4025184,112,4125
4313,1056445,116,4109
4314,2033275,117,4401
4315,5033251,117,4109
4317,4008008,116,4107
4318,2011426,103,4111
4319,4015144,116,4107
4320,6022149,110,5227
4321,2034172,116,4107
4322,6046299,116,4107
4323,1043084,116,4109
4325,2001232,113,4127
4328,7002142,107,4118
4331,1043249,116,4107
4332,1042105,117,4401
4335,1015373,106,5504
4337,2032120,116,4109
4338,7024166,116,4109
4339,7023213,104,4139
4339,6034232,106,5253
4343,4012101,116,4109
4345,4001077,121,4110
4346,1056098,116,4107
4347,2018130,116,4109
4348,6045251,116,4107
4351,1043232,108,4125
4352,2033215,117,4109
4353,7027122,106,4133
4355,1044140,104,4139
4356,1064190,113,4127
4357,1044226,121,4110
4358,1022040,116,4107
4359,1045166,113,4127
4361,4019220,116,4107
4362,2032060,115,4125
4364,4001044,117,4401
4365,4001295,116,4107
4369,5018028,106,5243
4370,1034100,117,4117
4373,7024377,104,4139
4374,5003054,114,4114
4375,2012126,117,4109
4376,7008346,103,4111
4377,4024040,116,4107
4379,6051103,117,4109
4381,2046085,117,4109
4382,2001069,116,4107
4385,2001112,117,4117
4386,7007179,117,4109
4387,4012081,113,4127
4388,3012132,103,4111
4391,1020339,102,4201
4392,1032296,107,4117
4394,7027456,117,4401
4395,2034101,106,5243
4396,1043339,104,4139
4397,1032052,107,4117
4398,6002024,110,4132
4400,7001150,104,4139
4401,5020051,117,4117
4402,1022171,117,4401
4403,7008278,108,4111
4405,1065255,104,4139
4406,6063244,110,4132
4407,4019170,117,4117
4409,5020283,117,4109
4410,1022027,110,5243
4412,1040155,117,4109
4415,4008038,116,4107
4416,1047038,111,4109
4419,2047013,104,4139
4420,1032268,106,5253
4421,2002254,117,4109
4424,6005222,114,4111
4425,2051084,114,4134
4426,2052081,104,4139
4427,1043297,116,4107
4428,4017282,109,4103
4431,6045198,101,4111
4432,5033056,109,4103
4433,2018274,117,4117
4437,2002004,108,4111
4438,6006094,106,4130
4439,1044260,114,4111
4440,1020426,110,5207
4441,4031323,116,4107
4442,2007168,114,5305
4445,2034072,107,4109
4446,6006256,121,4110
4447,1045401,117,4117
4449,1042028,110,4132
4451,1015039,111,4107
4453,6005187,121,4111
4454,6063211,110,4132
4463,1064076,116,4107
4464,4015207,112,4111
4466,5038017,106,5243
4467,1042409,104,4139
4469,6005163,101,4125
4475,6067168,110,4132
4476,6005142,117,4109
4477,2046025,104,4139
4479,1040033,113,4127
4482,2023256,117,4109
4483,4011065,113,4127
4484,4015286,114,4114
4485,6045203,101,4125
4486,1055033,107,4107
4490,7002291,116,4107
4494,2027065,104,4139
4497,4036301,104,4139
4499,1033231,102,4201
4500,2018358,117,4109
4503,1034082,101,4111
4504,6075056,120,4110
4505,4001280,116,5214
4506,7020025,121,4110
4508,1046059,104,4139
4511,1044306,107,4109
4512,6034276,101,4125
4513,4022024,103,4111
4514,5040164,114,4125
4519,1046187,114,4134
4520,5040314,117,4117
4522,4012203,115,4125
4525,3013052,104,4139
4527,7002265,115,4125
4529,2031247,103,4111
4530,1015173,114,5305
4531,1016392,103,4111
4532,1042129,117,4117
4533,5025299,117,4109
4534,6005104,110,5243
4534,7008032,115,4125
4538,4024176,112,4111
4539,5036108,106,4105
4540,2027095,108,4111
4541,1064125,115,4125
4544,1009191,115,4125
4544,2001255,117,4109
4547,1045315,112,4125
4548,7012071,115,4125
4553,7024042,108,4111
4554,3013190,116,4107
4555,1002129,108,4111
4556,2017165,106,4133
4556,5040331,116,4107
4560,4021114,109,4103
4561,3010124,106,5243
4562,1033071,116,4107
4564,4001163,102,4201
4565,7023522,104,4139
4566,1014149,116,4107
4567,7024187,116,4107
4568,4022137,116,5214
4569,3012094,112,4111
4570,5014141,106,5243
4573,7008341,115,4125
4574,2051028,104,4139
4577,2008203,106,5507
4578,7005039,103,4111
4580,4019188,116,4107
4583,3013206,112,4111
4584,1013060,114,4125
4588,4001274,114,4125
4593,1046426,108,4111
4594,4008079,116,4107
4596,7006056,104,4139
4598,2026202,113,4127
4600,1016113,106,4130
4603,2023036,104,4139
4605,4022048,115,4125
4606,1044451,117,4108
4608,6007189,120,4110
4610,1046166,113,4127
4616,5036040,101,4111
4617,1043362,107,4109
4618,3010145,113,4127
4619,1043172,117,4109
4620,1020428,111,4107
4621,6002181,107,4107
4622,6052131,114,5305
4623,5040176,106,5243
4624,7024028,106,5507
4625,6081129,110,4132
4626,2002104,116,4107
4627,6022203,106,4105
4630,6034001,107,4109
4634,1031275,107,4109
4635,2028218,107,4107
4636,1013221,106,5507
4637,6081082,107,4107
4639,7022091,113,4127
4640,4015238,117,4109
4641,4032176,115,4125
4648,1013408,111,4107
4650,6001250,107,4161
4651,1024234,112,4125
4654,3014106,101,4111
4655,2034025,116,4107
4657,2046076,106,4130
4659,4025143,113,4127
4660,2032166,109,4103
4661,5040135,106,4130
4668,4006210,117,4117
4669,1022318,114,4125
4671,5014167,107,4109
4673,1002076,114,4134
4674,2034232,114,4111
4675,1056161,114,4125
4676,2011295,115,4125
4680,2046016,114,5305
4681,6075010,108,4111
4682,2002265,116,5214
4683,3013013,109,4103
4688,2023221,113,4127
4689,1002066,117,4117
4690,6033213,107,4109
4692,4022141,114,4125
4693,1015215,111,4107
4695,7027303,116,4107
4697,7008105,114,5305
4700,2046088,113,4127
4701,1044249,116,4107
4704,5035075,106,4133
4706,4004272,104,4139
4707,1045421,108,4111
4708,1044096,109,4103
4710,2039114,117,4117
4712,5040063,106,4105
4713,6053338,110,5249
4714,7027034,116,5214
4716,2030245,113,4127
4719,6004152,101,4111
4721,5021024,114,4111
4722,1041351,114,4117
4723,2001275,116,5301
4725,1044283,110,5243
4728,4025244,114,4130
4734,2033216,116,5214
